package name,version,source,downloads,language,use_count
com.kolibrifx.common/common,,maven,,java,15
org.codelibs/jcifs,,maven,,java,15
org.clapper/grizzled-scala_2.9.1,,maven,,java,15
com.java-adventures.smarkdown/smarkdown-core,,maven,,java,15
de.binfalse/BFLog,,maven,,java,15
org.siggi-ci/siggi-ci-services-common,,maven,,java,15
org.openehealth.ipf.commons/ipf-commons-ihe-xds,,maven,,java,15
com.hotels/circus-train-core,,maven,,java,15
org.bitbucket.pshirshov.izumitk/commons-config_2.12,,maven,,java,15
com.github.robozonky/robozonky-api,,maven,,java,15
org.epics/jca,,maven,,java,15
me.qmx.jitescript/jitescript,,maven,,java,15
org.cactoos/cactoos,,maven,,java,15
org.togglz/togglz-servlet,,maven,,java,15
org.wso2.carbon.business-process/org.wso2.carbon.bpel.cluster.notifier,,maven,,java,15
org.specs2/specs2-common_2.12.0-M4,,maven,,java,15
com.wordnik/swaggersocket-protocol,,maven,,java,15
org.openscience.cdk/cdk-forcefield,,maven,,java,15
net.fwbrasil/smirror_2.10,,maven,,java,15
net.aequologica.neo/geppaequo-tags,,maven,,java,15
org.umlg/sqlg-core,,maven,,java,15
org.wildfly/wildfly-servlet-galleon-pack,,maven,,java,15
io.apiman/apiman-manager-api-hawkular,,maven,,java,15
com.sksamuel.avro4s/avro4s-macros_2.11,,maven,,java,15
fr.inria.wimmics/kgram,,maven,,java,15
org.bitbucket.pshirshov.izumitk/commons-cdi_2.11,,maven,,java,15
org.spire-math/algebra-ring_2.10,,maven,,java,15
eu.optique-project/r2rml-api-core,,maven,,java,15
org.ow2.joram/jndi-shared,,maven,,java,15
org.springframework.shell/spring-shell-table,,maven,,java,15
com.jdroidframework/jdroid-java-core,,maven,,java,15
com.typesafe.conductr/java-conductr-lib-common,,maven,,java,15
de.adorsys.sts/sts-keymanagement,,maven,,java,15
org.kuali.common/kuali-jdbc,,maven,,java,15
org.scalaz/scalaz-effect_2.12.0-M5,,maven,,java,15
io.arrow-kt/arrow-data,,maven,,java,15
com.netflix.karyon/karyon2-archaius,,maven,,java,15
org.scalanlp/breeze_2.12,,maven,,java,15
com.eduworks/org.cassproject.schema.ebac,,maven,,java,15
com.intel.analytics.bigdl.core.dist/all,,maven,,java,15
com.expanset.utils/utils-common,,maven,,java,15
org.openehealth.ipf.commons/ipf-commons-ihe-hl7v2,,maven,,java,15
com.github.finagle/finch-core_2.12,,maven,,java,15
org.digidoc4j.dss/dss-service,,maven,,java,15
xmlenc/xmlenc,,maven,,java,15
org.jclouds.driver/jclouds-sshj,,maven,,java,15
nl.cloudfarming.client/field-model,,maven,,java,15
com.typesafe.play/cachecontrol_2.12,,maven,,java,15
fr.opensagres/fr.opensagres.xdocreport.converter,,maven,,java,15
io.youi/youi-macros_sjs0.6_2.11,,maven,,java,15
com.propensive/rapture-json_sjs0.6_2.11,,maven,,java,15
com.nhl.bootique/bootique-test,,maven,,java,15
org.whispersystems/curve25519-java,,maven,,java,15
org.marid/marid-util,,maven,,java,15
org.hobsoft.symmetry/symmetry-api,,maven,,java,15
com.torodb/common,,maven,,java,15
org.sistcoop/openfact-common,,maven,,java,15
com.liferay/com.liferay.journal.lang,,maven,,java,15
com.h2database/h2-mvstore,,maven,,java,15
com.typesafe.akka/akka-http-xml_2.12,,maven,,java,15
org.scala-lang.modules/scala-parser-combinators_sjs0.6_2.13.0-M3,,maven,,java,15
ch.squaredesk.nova/core,,maven,,java,15
com.yahoo.pulsar/pulsar-checksum,,maven,,java,14
org.jvirtanen.config/config-extras,,maven,,java,14
org.specs2/specs2-matcher_2.12.0-M4,,maven,,java,14
com.tourapp.res/com.tourapp.res.tour.booking,,maven,,java,14
com.aliyun.odps/odps-sdk-commons,,maven,,java,14
org.openurp.people/openurp-people-base,,maven,,java,14
it.unibz.inf.ontop/ontop-mapping-sql-core,,maven,,java,14
org.jboss.spec.javax.servlet.jsp/jboss-jsp-api_2.2_spec,,maven,,java,14
com.pauldijou/jwt-core_2.12,,maven,,java,14
io.brooklyn/brooklyn-rest-api,,maven,,java,14
org.javasimon/javasimon-core,,maven,,java,14
com.github.dandelion/datatables-core,,maven,,java,14
com.atlassian.oai/swagger-request-validator-core,,maven,,java,14
org.parboiled/parboiled-scala_2.10,,maven,,java,14
com.butor/butor-attrset-common,,maven,,java,14
org.jboss.spec.javax.rmi/jboss-rmi-api_1.0_spec,,maven,,java,14
org.vesalainen/util,,maven,,java,14
de.huxhorn.sulky/de.huxhorn.sulky.conditions,,maven,,java,14
org.boofcv/recognition,,maven,,java,14
org.jboss.cl/jboss-classloading,,maven,,java,14
com.propensive/rapture-cli_sjs0.6_2.12,,maven,,java,14
com.liferay/com.liferay.product.navigation.control.menu.api,,maven,,java,14
org.jbundle.config.dep/jbundle-config-dep-thin-base,,maven,,java,14
org.locationtech.geotrellis/geotrellis-macros_2.11,,maven,,java,14
io.skullabs.trip/trip-core,,maven,,java,14
de.holisticon.util.tracee.backend/tracee-slf4j,,maven,,java,14
org.crsh/crsh.shell.core,,maven,,java,14
org.wso2.carbon.identity.user.ws/org.wso2.carbon.um.ws.api.stub,,maven,,java,14
jp.co.yahoo.dataplatform.schema/schema-common,,maven,,java,14
io.othree/a-ok_2.12,,maven,,java,14
com.hp.autonomy.frontend/aci-types,,maven,,java,14
com.assembla.scala-incubator/graph-core_2.11,,maven,,java,14
be.objectify/deadbolt-java_2.11,,maven,,java,14
org.jboss.arquillian.extension/arquillian-rest-warp-spi,,maven,,java,14
org.n52.sensorweb/52n-xml-gco-v20120713,,maven,,java,14
org.jwat/jwat-gzip,,maven,,java,14
net.sf.extjwnl/extjwnl-data-wn31,,maven,,java,14
org.mongodb/stitch-core-sdk,,maven,,java,14
org.vertexium/vertexium-accumulo-iterators,,maven,,java,14
org.eclipse.ditto/ditto-protocol-adapter,,maven,,java,14
com.github.alexarchambault.ammonium/shell_2.11.8,,maven,,java,14
org.netpreserve.commons/webarchive-commons,,maven,,java,14
org.microbule/microbule-core,,maven,,java,14
org.wso2.carbon.uiserver/org.wso2.carbon.uiserver,,maven,,java,14
org.wso2.carbon.analytics/org.wso2.carbon.analytics.webservice.stub,,maven,,java,14
de.tudarmstadt.ukp.dkpro.core/de.tudarmstadt.ukp.dkpro.core.stanfordnlp-gpl,,maven,,java,14
fr.inria.wimmics/sparql,,maven,,java,14
ru.yandex.qatools.htmlelements/htmlelements-java,,maven,,java,14
fr.sii.ogham/ogham-test-utils,,maven,,java,14
org.commonjava.indy/indy-subsys-git,,maven,,java,14
fr.vsct.tock/nlp-api-client,,maven,,java,14
com.propensive/rapture-test_sjs0.6_2.10,,maven,,java,14
org.scalaz/scalaz-concurrent_2.11.0-M7,,maven,,java,14
com.github.jjYBdx4IL.utils/env-utils,,maven,,java,14
org.commonjava.indy/indy-dot-maven-common,,maven,,java,14
org.jbpm/jbpm-human-task-audit,,maven,,java,14
org.semanticweb.elk/elk-owl-implementation,,maven,,java,14
org.ahocorasick/ahocorasick,,maven,,java,14
net.stickycode/sticky-reflector,,maven,,java,14
org.everit.resource/org.everit.resource.ri.schema.qdsl,,maven,,java,14
com.github.xuwei-k/zeroapply_2.11,,maven,,java,14
com.manydesigns/portofino-mail,,maven,,java,14
com.redhat.lightblue.ldap/lightblue-ldap-test,,maven,,java,14
com.github.monnetproject/ontology.label,,maven,,java,14
org.wso2.carbon.commons/org.wso2.carbon.event.common,,maven,,java,14
de.tudarmstadt.ukp.dkpro.core/de.tudarmstadt.ukp.dkpro.core.io.text-asl,,maven,,java,14
de.binfalse/BFUtils,,maven,,java,14
org.wikibrainapi/wikibrain-core,,maven,,java,14
org.ldp4j.framework/ldp4j-application-data,,maven,,java,14
org.symphonyoss.s2.common/S2-common-core,,maven,,java,14
com.cosmicpush/push-server-jackson,,maven,,java,14
li.strolch/li.strolch.model,,maven,,java,14
com.yammer.metrics/metrics-graphite,,maven,,java,14
com.github.scalaprops/scalaprops-scalazlaws_2.11,,maven,,java,14
org.typelevel/cats-js_sjs0.6_2.12,,maven,,java,14
org.wso2.carbon/org.wso2.carbon.ui.menu.tools,,maven,,java,14
com.wordnik/swagger-jersey2-jaxrs_2.10,,maven,,java,14
com.manydesigns/portofino-database,,maven,,java,14
org.scalacheck/scalacheck_sjs0.6_2.13.0-M2,,maven,,java,14
com.norconex.commons/norconex-commons-lang,,maven,,java,14
org.mazarineblue/MazarineBlue-Utilities,,maven,,java,14
com.propensive/rapture-test_2.11,,maven,,java,14
com.twosigma.webtau/webtau-core,,maven,,java,14
io.fluo/fluo-api,,maven,,java,14
com.redhat.rhevm.api/rhevm-api-mock-jaxrs,,maven,,java,14
org.smartdeveloperhub.harvesters.ci.util/ci-util-xml,,maven,,java,14
org.constretto/constretto-api,,maven,,java,14
com.talanlabs/type-adapters,,maven,,java,14
com.nablarch.framework/nablarch-fw-batch,,maven,,java,14
org.mongodb.scala/mongo-scala-driver_2.12,,maven,,java,14
com.trueaccord.lenses/lenses_2.10,,maven,,java,14
com.nortal.jroad/xtee-typegen,,maven,,java,14
org.swisspush.gateleen/gateleen-validation,,maven,,java,14
io.github.factoryfx/factory,,maven,,java,14
org.scala-js/scalajs-java-time_sjs0.6_2.13.0-M4,,maven,,java,14
org.uberfire/uberfire-widgets-table,,maven,,java,14
com.typesafe.akka/akka-multi-node-testkit_2.12,,maven,,java,14
org.wso2.carbon.business-process/org.wso2.carbon.humantask.skeleton,,maven,,java,14
com.intropro.prairie/test-utils,,maven,,java,14
org.cogchar/org.cogchar.bundle.render.resources,,maven,,java,14
org.scala-sbt/util-interface,,maven,,java,14
com.liferay/com.liferay.portal.configuration.settings,,maven,,java,14
io.micrometer/micrometer-spring-legacy,,maven,,java,14
org.ogema.tools/memory-timeseries,,maven,,java,14
com.azavea.geotrellis/geotrellis-proj4_2.11,,maven,,java,14
org.opencb.biodata/biodata-tools,,maven,,java,14
org.cloudera.htrace/htrace-core,,maven,,java,14
org.scalaz/scalaz-scalacheck-binding_2.9.2,,maven,,java,14
com.github.fartherp/framework-exception,,maven,,java,14
io.getquill/quill-sql_2.11,,maven,,java,14
io.buoyant/admin-names_2.12,,maven,,java,14
org.digidoc4j.dss/dss-test,,maven,,java,14
org.ldp4j.commons/ldp4j-commons-core,,maven,,java,14
io.silverware/microservices,,maven,,java,14
com.aol.cyclops/cyclops-streams,,maven,,java,14
com.soywiz/korag,,maven,,java,14
net.digitalid.utility/utility-casting,,maven,,java,14
org.neo4j/neo4j-ogm-core,,maven,,java,14
com.lightbend.lagom/lagom-javadsl-client_2.11,,maven,,java,14
com.github.dimovelev/metrics-sampler-core,,maven,,java,14
org.commonjava.vertx/vabr-api,,maven,,java,14
com.bpodgursky/jbool_expressions,,maven,,java,14
com.wordnik/swagger-annotations_2.10.0,,maven,,java,14
org.eclipse.leshan/leshan-server-cf,,maven,,java,14
com.clusterra/iam-core,,maven,,java,14
org.deephacks/confit,,maven,,java,14
org.jboss.arquillian.container/arquillian-jetty-embedded-7,,maven,,java,14
tk.mybatis/mapper-base,,maven,,java,14
org.jboss.arquillian.extension/arquillian-persistence-api,,maven,,java,14
net.sf.tsl2nano/tsl2.nano.operation,,maven,,java,14
com.krrrr38/jabot-brain-plugin,,maven,,java,14
org.sakaiproject.jsf/jsf-widgets-sun,,maven,,java,14
de.tudarmstadt.ukp.dkpro.core/de.tudarmstadt.ukp.dkpro.core.api.coref-asl,,maven,,java,14
org.eclipse.hawkbit/hawkbit-repository-test,,maven,,java,14
com.github.dnvriend/akka-persistence-inmemory_2.11,,maven,,java,14
com.qiniu/happy-dns-java,,maven,,java,14
com.github.groupon.monsoon/monsoon-lib,,maven,,java,14
com.google.cloud.trace/core-testing,,maven,,java,14
io.iteratee/iteratee-core_2.12,,maven,,java,14
net.kpipes/kpipes-lib-testing,,maven,,java,14
org.molgenis/molgenis-data-jpa,,maven,,java,14
org.commonjava.indy/indy-autoprox-model-java,,maven,,java,14
org.julienrf/endpoints-algebra-circe_2.12,,maven,,java,14
io.advantageous.qbit/qbit-test-support,,maven,,java,14
org.httpobjects/httpobjects,,maven,,java,14
org.smart4j/smart-framework,,maven,,java,14
org.meridor.perspective/perspective-beans,,maven,,java,14
org.jboss.spec.javax.xml.registry/jboss-jaxr-api_1.0_spec,,maven,,java,14
org.bitbucket.pshirshov.izumitk/commons-cdi_2.12,,maven,,java,14
top.wboost/common-exception,,maven,,java,14
com.propensive/rapture-test_2.10,,maven,,java,14
com.propensive/rapture-text_sjs0.6_2.12,,maven,,java,14
org.lunarray.common/bom,,maven,,java,14
org.sangria-graphql/sangria-circe_2.11,,maven,,java,14
com.github.datatables4j/datatables4j-core-api,,maven,,java,14
ru.sbtqa.tag/qa-utils,,maven,,java,14
org.irenical.fetchy/fetchy-api,,maven,,java,14
org.kuali.rice/rice-edl-impl,,maven,,java,14
de.adorsys.cryptoutils/storeconnectionfactory,,maven,,java,14
org.sistcoop/openfact-core,,maven,,java,14
org.eobjects.analyzerbeans/AnalyzerBeans-basic-analyzers,,maven,,java,14
com.applitools/eyes-common-java3,,maven,,java,14
com.propensive/rapture-test_sjs0.6_2.11,,maven,,java,14
io.atlassian/kadai-config_2.10,,maven,,java,14
io.github.hengyunabc/zabbix-sender,,maven,,java,14
com.lihaoyi/scalarx_sjs0.6_2.11,,maven,,java,14
org.jboss.deployers/jboss-deployers-core,,maven,,java,14
org.scala-lang.modules/scala-parser-combinators_2.12.0-M5,,maven,,java,14
org.picketlink/picketlink-api,,maven,,java,14
com.puresoltechnologies.genesis/commons,,maven,,java,14
saxpath/saxpath,,maven,,java,14
tk.mybatis/mapper-spring-boot-autoconfigure,,maven,,java,14
org.jboss.arquillian.extension/arquillian-jacoco,,maven,,java,14
com.propensive/rapture-text_2.12,,maven,,java,14
net.java.trueupdate/trueupdate-manager-spec,,maven,,java,14
org.hammerlab/io_2.11,,maven,,java,14
org.defne/defne-jpa,,maven,,java,14
org.quasar-analytics/quasar-sql-internal_2.11,,maven,,java,14
de.sciss/scalacolliderugens-api_2.10,,maven,,java,14
org.jaitools/jt-utils,,maven,,java,14
io.datakernel/datakernel-bytebuf,,maven,,java,14
it.tidalwave.accounting/it-tidalwave-accounting-model,,maven,,java,14
io.gravitee.management/gravitee-management-api-service,,maven,,java,14
org.jxls/jxls-jexcel,,maven,,java,14
ca.carleton.gcrc/nunaliit2-utils,,maven,,java,14
com.numdata/numdata-commons,,maven,,java,14
io.advantageous.metrik/metrik,,maven,,java,14
org.openimaj/image-processing,,maven,,java,14
de.huxhorn.lilith/de.huxhorn.lilith.data.access.protobuf,,maven,,java,14
be.atbash.config/atbash-config-test,,maven,,java,14
com.propensive/rapture-cli_2.12,,maven,,java,14
org.jbpm/jbpm-wb-common-api,,maven,,java,14
tk.mybatis/mapper-weekend,,maven,,java,14
org.scala-sbt/io_2.12,,maven,,java,14
com.github.romix.akka/akka-kryo-serialization_2.11,,maven,,java,14
org.quasar-analytics/quasar-effect-internal_2.11,,maven,,java,14
org.boofcv/boofcv-io,,maven,,java,14
com.liferay/com.liferay.item.selector.taglib,,maven,,java,14
org.typelevel/cats-mtl-core_2.11,,maven,,java,14
io.monix/monix-execution_sjs0.6_2.10,,maven,,java,14
ws.unfiltered/unfiltered-netty_2.11,,maven,,java,14
com.expanset.hk2/hk2-contrib,,maven,,java,14
com.cisco.oss.foundation/http-client-api,,maven,,java,14
com.github.fridujo/spring-automocker,,maven,,java,14
org.specs2/specs2-fp_sjs0.6_2.13.0-M3,,maven,,java,14
net.katsstuff/ackcord-data_2.12,,maven,,java,14
org.vibur/vibur-dbcp,,maven,,java,14
org.simpleframework/simple-common,,maven,,java,14
com.redhat.lightblue/crud,,maven,,java,14
de.tudarmstadt.ukp.dkpro.core/de.tudarmstadt.ukp.dkpro.core.api.lexmorph-asl,,maven,,java,14
com.github.etaty/rediscala_2.11,,maven,,java,14
org.eclipse.dirigible/dirigible-ide-ui-console,,maven,,java,14
io.reactivex/rxnetty-spectator,,maven,,java,14
org.scalatra/scalatra-test_2.9.0-1,,maven,,java,14
org.jclouds.api/ec2,,maven,,java,14
org.commonjava.indy/indy-folo-common,,maven,,java,14
io.github.resilience4j/resilience4j-core,,maven,,java,14
io.vilt.minium/minium-script-js,,maven,,java,14
com.sdl.dxa/dxa-data-model,,maven,,java,14
org.eclipse.dirigible/dirigible-ide-service-databases,,maven,,java,14
com.github.widebase/widebase-io-file_2.9.2,,maven,,java,14
com.netflix.rxnetty/rx-netty-contexts,,maven,,java,14
org.mp4parser/isoparser,,maven,,java,14
io.atlassian/kadai-config_2.11,,maven,,java,14
io.snappydata/gemfire-trove,,maven,,java,14
org.eclipse.ditto/ditto-services-models-policies,,maven,,java,14
com.sun.xml.stream.buffer/streambuffer,,maven,,java,14
net.sf.wsag4j.types/wsag4j-agreement-types,,maven,,java,14
net.hamnaberg.json/immutable-json-pointer,,maven,,java,14
uk.org.ponder.sakairsf/SakaiRSFComponents-evolvers,,maven,,java,14
org.springframework.shell/spring-shell-core,,maven,,java,14
org.n52.sensorweb/52n-inspire-schema,,maven,,java,14
io.prometheus/simpleclient_spring_boot,,maven,,java,14
com.github.widebase/widebase-io-csv_2.9.1,,maven,,java,14
io.github.cquiroz/scala-java-time_sjs0.6_2.12,,maven,,java,14
io.sphere.jvmsdk/scala-client_2.10,,maven,,java,14
org.duracloud/s3storageprovider,,maven,,java,14
com.sangupta/jerry-core,,maven,,java,14
org.scalatra/scalatra-specs_2.9.1,,maven,,java,14
com.typesafe.akka/akka-actor_2.10.0-RC1,,maven,,java,14
com.typesafe.play/play-ahc-ws-standalone_2.12,,maven,,java,14
org.openehr.java-libs/adl-parser,,maven,,java,14
org.unlaxer/unlaxer-testbase,,maven,,java,14
no.mnemonic.commons/utilities,,maven,,java,14
com.netflix.spectator/spectator-ext-ipc,,maven,,java,14
org.typelevel/catalysts-macros_2.12.0-RC2,,maven,,java,14
edu.ucar/netcdf,,maven,,java,14
org.jflux/org.jflux.swing.messaging,,maven,,java,14
io.apptik.rhub/core,,maven,,java,14
org.deephacks.tools4j/tools4j-config-tck,,maven,,java,14
org.wso2.charon/org.wso2.charon.core,,maven,,java,14
org.parboiled/parboiled-scala_2.12,,maven,,java,14
com.liferay/com.liferay.journal.service,,maven,,java,14
io.atlassian/kadai-logging-core_2.12,,maven,,java,14
io.silverspoon/bulldog-core,,maven,,java,14
org.gdl-lang.gdl-tools/openehr-utils-common,,maven,,java,14
com.twelvemonkeys.imageio/imageio-sgi,,maven,,java,14
uk.org.lidalia/sysout-over-slf4j,,maven,,java,14
com.sksamuel.scruffy/scruffy-jackson_2.10,,maven,,java,14
org.specs2/specs2-common_2.13.0-M2,,maven,,java,14
com.sksamuel.avro4s/avro4s-core_2.11,,maven,,java,14
com.github.inthenow/bricks-macros_2.11,,maven,,java,14
org.wicketstuff/wicketstuff-restannotations,,maven,,java,14
com.oberasoftware/jasdb_index_btreeplus,,maven,,java,14
org.arquillian.container/arquillian-droidium-container-api,,maven,,java,14
net.smartcosmos/smartcosmos-framework,,maven,,java,14
org.jboss.jbossas/jboss-as-system-jmx,,maven,,java,14
com.joescii/j2js-i18n,,maven,,java,14
org.springframework/spring-instrument-tomcat,,maven,,java,14
org.typelevel/spire_sjs0.6_2.12,,maven,,java,14
net.sf.proguard/proguard-base,,maven,,java,14
com.azavea.geotrellis/geotrellis-util_2.11,,maven,,java,14
org.everrest/everrest-core,,maven,,java,14
org.hyperscala/hyperscala-web_2.11,,maven,,java,14
com.eed3si9n/sjson-new-scalajson_2.11,,maven,,java,14
org.neolumin.vertexium/vertexium-core,,maven,,java,14
org.eclipse.dirigible/dirigible-ide-service-console,,maven,,java,14
com.github.oxo42/stateless4j,,maven,,java,14
io.pivotal.spring.cloud/spring-cloud-services-connector-core,,maven,,java,14
org.wso2.carbon.business-process/org.wso2.carbon.bpel,,maven,,java,14
org.visallo/visallo-core-test,,maven,,java,14
io.brooklyn/brooklyn-camp,,maven,,java,14
com.torodb.kvdocument/kvdocument-core,,maven,,java,14
org.sitemesh/sitemesh,,maven,,java,14
org.iplantc/clojure-commons,,maven,,java,14
org.scalaz/scalaz-concurrent_2.11.0-RC4,,maven,,java,14
com.lightbend.lagom/lagom-javadsl-api_2.12,,maven,,java,14
org.rcsb/mmtf-codec,,maven,,java,14
tyrex/tyrex,,maven,,java,14
org.connid.testbundles/connid-testcommonv2,,maven,,java,14
com.typesafe.play/play-specs2_2.13.0-M3,,maven,,java,14
org.specs2/specs2-codata_2.12.0-M3,,maven,,java,14
com.microsoft.tang/tang,,maven,,java,14
com.documents4j/documents4j-util-all,,maven,,java,14
org.restcomm.smpp/ch-smpp,,maven,,java,14
com.nrinaudo/kantan.csv_2.11,,maven,,java,14
net.java.truevfs/truevfs-comp-jmx,,maven,,java,14
com.tourapp.thin/com.tourapp.thin.tour.product,,maven,,java,14
org.crazyyak.apis/yak-apis-bitly,,maven,,java,14
org.powermock/powermock-module-junit4-legacy,,maven,,java,14
com.sksamuel.scruffy/scruffy-jackson_2.11,,maven,,java,14
com.aol.microservices/micro-grizzly-with-jersey,,maven,,java,14
uk.org.ponder.rsfutil/RSFComponents-templates,,maven,,java,14
org.jwat/jwat-archive-common,,maven,,java,14
org.typelevel/spire-platform_sjs0.6_2.11,,maven,,java,14
io.atlassian/kadai-logging-core_2.10,,maven,,java,14
com.typesafe.play/play-docs_2.10,,maven,,java,14
org.spire-math/jawn-ast_2.10,,maven,,java,14
uk.nhs.ciao/ciao-configuration,,maven,,java,14
org.daisy.pipeline.modules/validation-utils,,maven,,java,14
org.scalatra/scalatra-specs2_2.9.1,,maven,,java,14
com.eduworks/ebac.identity,,maven,,java,14
com.sabre.oss.conf4j/conf4j-core,,maven,,java,14
io.github.dheid/wings,,maven,,java,14
org.eclipse.hudson.main/hudson-cli,,maven,,java,14
org.scalaz/scalaz-concurrent_2.11.0-RC3,,maven,,java,14
systems.manifold/manifold-ext,,maven,,java,14
org.metastopheles/metastopheles,,maven,,java,14
sk.seges.sesam/sesam-model-domain-support,,maven,,java,14
com.elastisys.scale/cloudpool.api,,maven,,java,14
uk.org.ponder.sakairsf/sakairsf,,maven,,java,14
com.github.ansell.jdefaultdict/jdefaultdict,,maven,,java,14
org.craftercms/crafter-profile-client,,maven,,java,14
org.scalafx/scalafx_2.10,,maven,,java,14
com.mattunderscore.tree.root/trees-api,,maven,,java,14
io.thekraken/grok,,maven,,java,14
org.jupyter-scala/ammonite-util_2.11.11,,maven,,java,14
com.taxonic.carml/carml-rdf-mapper,,maven,,java,14
org.wartremover/wartremover_2.11,,maven,,java,14
org.json4s/json4s-ast_2.9.3,,maven,,java,14
com.intropro.prairie/comparator,,maven,,java,14
org.orbisgis/h2gis-utilities,,maven,,java,14
com.tourapp.res/com.tourapp.res.tour.request,,maven,,java,14
com.ironcorelabs/cats-scalatest_2.11,,maven,,java,14
com.intel.gkl/gkl,,maven,,java,14
com.typesafe.akka/akka-actor_2.10.0-RC2,,maven,,java,14
org.eclipse.dirigible/dirigible-ide-ui-help,,maven,,java,14
org.specs2/specs2-codata_2.12.0-M5,,maven,,java,14
de.sciss/scalacollider_2.11,,maven,,java,14
org.wso2.carbon.deployment/org.wso2.carbon.webapp.deployer,,maven,,java,14
com.github.paulcwarren/spring-content-solr,,maven,,java,14
org.eclipse.dirigible/dirigible-ide-ui-database,,maven,,java,14
io.bitsensor.plugins/bitsensor-core,,maven,,java,14
io.apptik.comm/jus-java,,maven,,java,14
ws.unfiltered/unfiltered-netty_2.10,,maven,,java,14
org.neo4j/neo4j-cypher-util-3.4,,maven,,java,14
it.tidalwave.northernwind.rca/it-tidalwave-northernwind-model-core-stripped,,maven,,java,14
com.cisco.oss.foundation/monitoring-jmx-lib,,maven,,java,14
org.wso2.carbon.analytics-common/org.wso2.carbon.event.publisher.core,,maven,,java,14
org.mitre/openid-connect-server,,maven,,java,14
org.scalatra/scalatra-scalatest_2.9.1,,maven,,java,14
com.oberasoftware/jasdb_api,,maven,,java,14
org.openwms/org.openwms.common.domain,,maven,,java,14
io.scalecube/scalecube-services-api,,maven,,java,14
axis/axis-wsdl4j,,maven,,java,14
org.julienrf/endpoints-algebra-circe_2.11,,maven,,java,14
nl.cloudfarming.client/util-swing,,maven,,java,14
io.kotlintest/kotlintest-runner-junit5,,maven,,java,14
eu.stratosphere/stratosphere-clients,,maven,,java,14
com.nablarch.framework/nablarch-core-validation,,maven,,java,14
org.mazarineblue/MazarineBlue-EventBus,,maven,,java,14
org.wvlet.airframe/airframe-log_2.13.0-M4,,maven,,java,14
org.eclipse.dirigible/dirigible-ide-ui-core,,maven,,java,14
nz.net.osnz.composite/composite-groovy,,maven,,java,14
org.scalaz/scalaz-core_2.9.0-1,,maven,,java,14
org.ldp4j.framework/ldp4j-application-util,,maven,,java,14
org.wicketopia/wicketopia-annotations,,maven,,java,14
org.jboss.cl/jboss-classloader,,maven,,java,14
io.youi/youi-core_sjs0.6_2.11,,maven,,java,14
org.commonjava.cartographer/cartographer,,maven,,java,14
de.sciss/scalaaudiofile_2.10,,maven,,java,14
com.github.advantageous/boon-reflekt,,maven,,java,14
io.vilt.minium/minium-webelements-config,,maven,,java,14
com.typesafe.conductr/scala-conductr-bundle-lib_2.11,,maven,,java,14
org.opendof.core-java/dof-oal,,maven,,java,14
tk.mybatis/mapper-extra,,maven,,java,14
io.atlassian/kadai-result_2.12,,maven,,java,14
org.jclouds.driver/jclouds-log4j,,maven,,java,14
de.sciss/scalacolliderugens-core_2.12,,maven,,java,14
io.atlassian/kadai-logging-core_2.11,,maven,,java,14
io.redlink.utils/utils,,maven,,java,14
org.connid.testbundles/connid-testcommonv1,,maven,,java,14
de.xwic.jwic/jwic-core,,maven,,java,14
com.avsystem.commons/commons-annotations_sjs0.6_2.12,,maven,,java,14
org.msgpack/msgpack-scala_2.11,,maven,,java,14
ru.ydn.wicket.wicket-orientdb/wicket-orientdb,,maven,,java,14
com.eharmony/aloha-proto,,maven,,java,14
com.lihaoyi/sourcecode_2.12.0-RC2,,maven,,java,14
com.bacoder.jgit/org.eclipse.jgit,,maven,,java,14
org.spire-math/algebra-lattice_2.10,,maven,,java,14
com.typesafe.akka/akka-testkit_2.12.0-RC1,,maven,,java,14
org.osgl/osgl-ut,,maven,,java,14
com.datastax.oss/native-protocol,,maven,,java,14
org.wvlet.airframe/airframe-log_2.13.0-M3,,maven,,java,14
com.github.javaparser/javaparser-symbol-solver-core,,maven,,java,14
org.skinny-framework/skinny-validator_2.11,,maven,,java,13
org.wso2.carbon.rules/org.wso2.carbon.rule.kernel,,maven,,java,13
com.whisk/docker-testkit-core_2.12,,maven,,java,13
org.ogema.tools/resource-utils,,maven,,java,13
com.twelvemonkeys.imageio/imageio-psd,,maven,,java,13
net.katsstuff/ackcord-network_2.12,,maven,,java,13
info.hupel/pide-interface_2.12,,maven,,java,13
uk.nhs.ciao/ciao-core,,maven,,java,13
io.rhiot/rhiot-bootstrap-core,,maven,,java,13
org.zkoss.zk/zkplus,,maven,,java,13
com.github.grantwest.eventually/hamcrest-eventually-matchers,,maven,,java,13
com.daioware/dateUtilities,,maven,,java,13
org.dishevelled/dsh-layout,,maven,,java,13
org.wso2.carbon.identity.framework/org.wso2.carbon.identity.user.registration.stub,,maven,,java,13
portlet-api/portlet-api,,maven,,java,13
com.cosmicpush/push-server-common,,maven,,java,13
net.sourceforge.jchardet/jchardet,,maven,,java,13
com.tourapp.thin/com.tourapp.thin.tour.assetdr,,maven,,java,13
com.remondis.limbus/limbus-event-multicaster,,maven,,java,13
org.drombler.acp/drombler-acp-core-action,,maven,,java,13
org.sonatype.sisu.inject/guice-servlet,,maven,,java,13
org.tiogasolutions.notify/tioga-notify-pub,,maven,,java,13
org.skyscreamer/yoga-core,,maven,,java,13
io.advantageous.qbit/qbit-core,,maven,,java,13
