package name,version,source,downloads,language
cupy-cuda92,,pypi,"{u'last_month': 5125, u'last_week': 1315, u'last_day': 187}",python
pynisher,,pypi,"{u'last_month': 5122, u'last_week': 1201, u'last_day': 190}",python
pinax-stripe,,pypi,"{u'last_month': 5119, u'last_week': 1228, u'last_day': 204}",python
py-advanced-search-list-prod,,pypi,"{u'last_month': 5119, u'last_week': 1251, u'last_day': 171}",python
c2cwsgiutils,,pypi,"{'overall': 59211, u'last_month': 5114, u'last_week': 1603, u'last_day': 305}",python
albumentations,,pypi,"{u'last_month': 5111, u'last_week': 1579, u'last_day': 194}",python
cutadapt,,pypi,"{'overall': 51676, u'last_month': 5106, u'last_week': 1007, u'last_day': 163}",python
pyct,,pypi,"{u'last_month': 5103, u'last_week': 1146, u'last_day': 203}",python
zope.dublincore,,pypi,"{u'last_month': 5101, u'last_week': 1426, u'last_day': 436}",python
plyfile,,pypi,"{u'last_month': 5100, u'last_week': 1203, u'last_day': 214}",python
invenio-db,,pypi,"{u'last_month': 5099, u'last_week': 1499, u'last_day': 220}",python
async-cleverbot,,pypi,"{'overall': 8085, u'last_month': 5089, u'last_week': 1803, u'last_day': 251}",python
django-prices,,pypi,"{'overall': 43621, u'last_month': 5089, u'last_week': 1264, u'last_day': 207}",python
zigate,,pypi,"{u'last_month': 5088, u'last_week': 1307, u'last_day': 154}",python
z3c.recipe.mkdir,,pypi,"{u'last_month': 5087, u'last_week': 1237, u'last_day': 214}",python
pantsbuild.pants.contrib.scalajs,,pypi,"{u'last_month': 5082, u'last_week': 1762, u'last_day': 205}",python
dictionaries,,pypi,"{'overall': 23750, u'last_month': 5081, u'last_week': 1101, u'last_day': 275}",python
roboteq,,pypi,"{u'last_month': 5078, u'last_week': 1264, u'last_day': 161}",python
simplefix,,pypi,"{u'last_month': 5078, u'last_week': 1383, u'last_day': 238}",python
nose-htmloutput,,pypi,"{u'last_month': 5076, u'last_week': 1252, u'last_day': 285}",python
bsddb3,,pypi,"{'overall': 44171, u'last_month': 5072, u'last_week': 954, u'last_day': 105}",python
roaringbitmap,,pypi,"{u'last_month': 5072, u'last_week': 956, u'last_day': 173}",python
curio,,pypi,"{'overall': 26057, u'last_month': 5071, u'last_week': 1211, u'last_day': 103}",python
pyre-check,,pypi,"{u'last_month': 5067, u'last_week': 1530, u'last_day': 302}",python
netius,,pypi,"{u'last_month': 5066, u'last_week': 1741, u'last_day': 44}",python
django-geojson,,pypi,"{'overall': 26501, u'last_month': 5065, u'last_week': 1284, u'last_day': 220}",python
nose-congestion,,pypi,"{u'last_month': 5063, u'last_week': 981, u'last_day': 2}",python
django-acmin,,pypi,"{'overall': 11759, u'last_month': 5061, u'last_week': 1899, u'last_day': 264}",python
pyocclient,,pypi,"{u'last_month': 5061, u'last_week': 1208, u'last_day': 205}",python
python-dracclient,,pypi,"{u'last_month': 5059, u'last_week': 1527, u'last_day': 282}",python
pymatgen,,pypi,"{u'last_month': 5057, u'last_week': 1251, u'last_day': 186}",python
pytorchcv,,pypi,"{u'last_month': 5053, u'last_week': 1817, u'last_day': 241}",python
is-git-repo-clean,,pypi,"{'overall': 6891, u'last_month': 5052, u'last_week': 1976, u'last_day': 273}",python
openwisp-utils,,pypi,"{u'last_month': 5052, u'last_week': 2212, u'last_day': 334}",python
pyflakes-ext,,pypi,"{u'last_month': 5051, u'last_week': 764, u'last_day': 212}",python
python-genomespaceclient,,pypi,"{u'last_month': 5050, u'last_week': 1226, u'last_day': 290}",python
pywi,,pypi,"{u'last_month': 5043, u'last_week': 1580, u'last_day': 209}",python
python-keycloak,,pypi,"{u'last_month': 5042, u'last_week': 1346, u'last_day': 272}",python
xbr,,pypi,"{u'last_month': 5041, u'last_week': 1806, u'last_day': 247}",python
marrow.util,,pypi,"{u'last_month': 5040, u'last_week': 1301, u'last_day': 244}",python
deeplabcut,,pypi,"{'overall': 11275, u'last_month': 5034, u'last_week': 1514, u'last_day': 228}",python
ocdeployer,,pypi,"{u'last_month': 5026, u'last_week': 1543, u'last_day': 214}",python
dxlbootstrap,,pypi,"{'overall': 20725, u'last_month': 5025, u'last_week': 1128, u'last_day': 156}",python
pylast,,pypi,"{u'last_month': 5025, u'last_week': 1368, u'last_day': 181}",python
pytest-twisted,,pypi,"{u'last_month': 5023, u'last_week': 895, u'last_day': 111}",python
healpy,,pypi,"{u'last_month': 5022, u'last_week': 1646, u'last_day': 170}",python
mailer,,pypi,"{u'last_month': 5022, u'last_week': 978, u'last_day': 248}",python
blis,,pypi,"{'overall': 24671, u'last_month': 5020, u'last_week': 1731, u'last_day': 174}",python
pur,,pypi,"{u'last_month': 5019, u'last_week': 1130, u'last_day': 249}",python
monty,,pypi,"{u'last_month': 5018, u'last_week': 1667, u'last_day': 215}",python
opcua,,pypi,"{u'last_month': 5015, u'last_week': 1237, u'last_day': 189}",python
asset,,pypi,"{u'last_month': 5014, u'last_week': 1055, u'last_day': 201}",python
egenix-mx-base,,pypi,"{u'last_month': 5014, u'last_week': 1505, u'last_day': 242}",python
xmldict,,pypi,"{u'last_month': 5014, u'last_week': 1186, u'last_day': 161}",python
brawlstats,,pypi,"{'overall': 9491, u'last_month': 5011, u'last_week': 1815, u'last_day': 266}",python
django-email-bandit,,pypi,"{'overall': 22880, u'last_month': 5010, u'last_week': 1155, u'last_day': 224}",python
pytest-progress,,pypi,"{u'last_month': 5006, u'last_week': 1298, u'last_day': 356}",python
aldjemy,,pypi,"{'overall': 29322, u'last_month': 5004, u'last_week': 1154, u'last_day': 205}",python
colorful,,pypi,"{u'last_month': 5003, u'last_week': 1453, u'last_day': 233}",python
python-axolotl,,pypi,"{u'last_month': 5000, u'last_week': 1167, u'last_day': 175}",python
requirementslib,,pypi,"{u'last_month': 5000, u'last_week': 930, u'last_day': 95}",python
vi,,pypi,"{u'last_month': 4997, u'last_week': 292, u'last_day': 67}",python
durations,,pypi,"{'overall': 18695, u'last_month': 4985, u'last_week': 1195, u'last_day': 231}",python
pentagon-datadog,,pypi,"{u'last_month': 4982, u'last_week': 1335, u'last_day': 164}",python
photutils,,pypi,"{u'last_month': 4980, u'last_week': 1104, u'last_day': 212}",python
clang,,pypi,"{'overall': 32511, u'last_month': 4979, u'last_week': 1253, u'last_day': 161}",python
ccnmtlsettings,,pypi,"{'overall': 34229, u'last_month': 4973, u'last_week': 1061, u'last_day': 56}",python
bunyan,,pypi,"{'overall': 16517, u'last_month': 4971, u'last_week': 1343, u'last_day': 386}",python
rook,,pypi,"{u'last_month': 4965, u'last_week': 1466, u'last_day': 194}",python
phoenixdb,,pypi,"{u'last_month': 4963, u'last_week': 1355, u'last_day': 256}",python
postgres,,pypi,"{u'last_month': 4963, u'last_week': 980, u'last_day': 109}",python
aiohttp-toolbox,,pypi,"{'overall': 8478, u'last_month': 4951, u'last_week': 1763, u'last_day': 254}",python
pydbus,,pypi,"{u'last_month': 4947, u'last_week': 1029, u'last_day': 188}",python
django-fake-model,,pypi,"{'overall': 24854, u'last_month': 4946, u'last_week': 1278, u'last_day': 260}",python
pyscard,,pypi,"{u'last_month': 4945, u'last_week': 874, u'last_day': 225}",python
scpclient,,pypi,"{u'last_month': 4945, u'last_week': 1076, u'last_day': 146}",python
py-flags,,pypi,"{u'last_month': 4944, u'last_week': 1074, u'last_day': 262}",python
django-stagingcontext,,pypi,"{u'last_month': 4943, u'last_week': 1244, u'last_day': 587}",python
pyecharts-snapshot,,pypi,"{u'last_month': 4943, u'last_week': 1215, u'last_day': 192}",python
hashin,,pypi,"{u'last_month': 4942, u'last_week': 769, u'last_day': 122}",python
seqtag,,pypi,"{u'last_month': 4941, u'last_week': 1279, u'last_day': 182}",python
repoze.sphinx.autointerface,,pypi,"{u'last_month': 4939, u'last_week': 1501, u'last_day': 242}",python
fleming,,pypi,"{u'last_month': 4938, u'last_week': 1194, u'last_day': 307}",python
ocflib,,pypi,"{u'last_month': 4936, u'last_week': 1343, u'last_day': 126}",python
django-easysettings,,pypi,"{'overall': 25956, u'last_month': 4934, u'last_week': 1188, u'last_day': 224}",python
wsgicors,,pypi,"{u'last_month': 4934, u'last_week': 1205, u'last_day': 283}",python
kaggle-cli,,pypi,"{u'last_month': 4932, u'last_week': 1116, u'last_day': 175}",python
pybullet,,pypi,"{u'last_month': 4932, u'last_week': 1466, u'last_day': 133}",python
wily,,pypi,"{u'last_month': 4932, u'last_week': 2031, u'last_day': 273}",python
aldryn-common,,pypi,"{'overall': 30646, u'last_month': 4931, u'last_week': 1150, u'last_day': 191}",python
pytest-faker,,pypi,"{u'last_month': 4930, u'last_week': 1403, u'last_day': 268}",python
tokenlib,,pypi,"{u'last_month': 4930, u'last_week': 606, u'last_day': 66}",python
the-refinery-toolkit,,pypi,"{u'last_month': 4929, u'last_week': 666, u'last_day': 183}",python
pyrfr,,pypi,"{u'last_month': 4928, u'last_week': 1184, u'last_day': 217}",python
pypdfocr,,pypi,"{u'last_month': 4927, u'last_week': 3495, u'last_day': 555}",python
redis-dump-load,,pypi,"{u'last_month': 4926, u'last_week': 919, u'last_day': 137}",python
aiojobs,,pypi,"{'overall': 25485, u'last_month': 4924, u'last_week': 1009, u'last_day': 193}",python
commonregex,,pypi,"{'overall': 22162, u'last_month': 4919, u'last_week': 1197, u'last_day': 248}",python
django-jsonfield-compat,,pypi,"{'overall': 29331, u'last_month': 4919, u'last_week': 1178, u'last_day': 241}",python
millheater,,pypi,"{u'last_month': 4913, u'last_week': 1391, u'last_day': 224}",python
django-su,,pypi,"{'overall': 30271, u'last_month': 4907, u'last_week': 1042, u'last_day': 200}",python
karl,,pypi,"{u'last_month': 4901, u'last_week': 1772, u'last_day': 221}",python
pantsbuild.pants.contrib.buildgen,,pypi,"{u'last_month': 4901, u'last_week': 1792, u'last_day': 165}",python
sentaku,,pypi,"{u'last_month': 4901, u'last_week': 1170, u'last_day': 151}",python
cfenv,,pypi,"{'overall': 27902, u'last_month': 4897, u'last_week': 1088, u'last_day': 205}",python
nosecomplete,,pypi,"{u'last_month': 4892, u'last_week': 1457, u'last_day': 294}",python
pyexcel-ods3,,pypi,"{u'last_month': 4890, u'last_week': 1019, u'last_day': 169}",python
gym-rock-paper-scissors,,pypi,"{u'last_month': 4886, u'last_week': 1261, u'last_day': 176}",python
stata-kernel,,pypi,"{u'last_month': 4886, u'last_week': 1572, u'last_day': 211}",python
slacker-log-handler,,pypi,"{u'last_month': 4885, u'last_week': 912, u'last_day': 162}",python
dotenv,,pypi,"{u'last_month': 4880, u'last_week': 1218, u'last_day': 188}",python
django-watson,,pypi,"{'overall': 34197, u'last_month': 4876, u'last_week': 1223, u'last_day': 204}",python
site-discovery,,pypi,"{u'last_month': 4875, u'last_week': 1297, u'last_day': 167}",python
bdbag,,pypi,"{u'last_month': 4870, u'last_week': 1142, u'last_day': 265}",python
pinyin,,pypi,"{u'last_month': 4868, u'last_week': 1313, u'last_day': 303}",python
wagtailmenus,,pypi,"{u'last_month': 4868, u'last_week': 1158, u'last_day': 237}",python
dativatools,,pypi,"{'overall': 57845, u'last_month': 4862, u'last_week': 1669, u'last_day': 218}",python
supervise,,pypi,"{u'last_month': 4862, u'last_week': 1010, u'last_day': 84}",python
infestor,,pypi,"{'overall': 7582, u'last_month': 4861, u'last_week': 1250, u'last_day': 177}",python
measurement,,pypi,"{u'last_month': 4856, u'last_week': 1177, u'last_day': 225}",python
cram,,pypi,"{'overall': 25836, u'last_month': 4851, u'last_week': 1166, u'last_day': 225}",python
missinglink-sdk,,pypi,"{u'last_month': 4851, u'last_week': 1220, u'last_day': 132}",python
okta,,pypi,"{u'last_month': 4848, u'last_week': 1257, u'last_day': 284}",python
suanpan,,pypi,"{u'last_month': 4847, u'last_week': 1563, u'last_day': 223}",python
graphene-mongo,,pypi,"{u'last_month': 4846, u'last_week': 1226, u'last_day': 232}",python
scribehog,,pypi,"{u'last_month': 4844, u'last_week': 1799, u'last_day': 273}",python
python-barcode,,pypi,"{u'last_month': 4842, u'last_week': 1060, u'last_day': 166}",python
pyfq,,pypi,"{u'last_month': 4837, u'last_week': 1487, u'last_day': 213}",python
django-concurrency,,pypi,"{'overall': 26569, u'last_month': 4836, u'last_week': 1230, u'last_day': 266}",python
google-cloud-texttospeech,,pypi,"{u'last_month': 4836, u'last_week': 891, u'last_day': 198}",python
chaussette,,pypi,"{'overall': 23275, u'last_month': 4828, u'last_week': 1269, u'last_day': 236}",python
nameko-sentry,,pypi,"{u'last_month': 4825, u'last_week': 1145, u'last_day': 257}",python
pyflux,,pypi,"{u'last_month': 4824, u'last_week': 1093, u'last_day': 250}",python
braceexpand,,pypi,"{'overall': 22532, u'last_month': 4818, u'last_week': 1078, u'last_day': 169}",python
icecream,,pypi,"{u'last_month': 4818, u'last_week': 211, u'last_day': 31}",python
django-fontawesome,,pypi,"{'overall': 18197, u'last_month': 4815, u'last_week': 1554, u'last_day': 294}",python
gemma-zds-client,,pypi,"{u'last_month': 4815, u'last_week': 1369, u'last_day': 200}",python
autoenv,,pypi,"{'overall': 25415, u'last_month': 4814, u'last_week': 1426, u'last_day': 223}",python
inspect2,,pypi,"{u'last_month': 4814, u'last_week': 777, u'last_day': 87}",python
remi,,pypi,"{u'last_month': 4811, u'last_week': 880, u'last_day': 121}",python
securesystemslib,,pypi,"{u'last_month': 4808, u'last_week': 1115, u'last_day': 341}",python
spectral,,pypi,"{u'last_month': 4808, u'last_week': 522, u'last_day': 97}",python
lookout-sdk-ml,,pypi,"{u'last_month': 4805, u'last_week': 1679, u'last_day': 229}",python
mahotas,,pypi,"{u'last_month': 4804, u'last_week': 1050, u'last_day': 138}",python
camelcase,,pypi,"{u'last_month': 4803, u'last_week': 1197, u'last_day': 192}",python
pipenv-to-requirements,,pypi,"{u'last_month': 4799, u'last_week': 1338, u'last_day': 358}",python
django-amazon-ses,,pypi,"{'overall': 24095, u'last_month': 4794, u'last_week': 1285, u'last_day': 254}",python
django-static-sitemaps,,pypi,"{'overall': 32102, u'last_month': 4788, u'last_week': 1012, u'last_day': 226}",python
os-faults,,pypi,"{u'last_month': 4788, u'last_week': 964, u'last_day': 149}",python
pybrainyquote,,pypi,"{u'last_month': 4785, u'last_week': 1232, u'last_day': 175}",python
django-postgres-copy,,pypi,"{'overall': 36103, u'last_month': 4784, u'last_week': 1043, u'last_day': 139}",python
winkerberos,,pypi,"{u'last_month': 4782, u'last_week': 1180, u'last_day': 166}",python
reportportal-client,,pypi,"{u'last_month': 4781, u'last_week': 1012, u'last_day': 203}",python
cogapp,,pypi,"{'overall': 20219, u'last_month': 4780, u'last_week': 1307, u'last_day': 185}",python
dictdumper,,pypi,"{'overall': 23925, u'last_month': 4780, u'last_week': 1674, u'last_day': 211}",python
taretto,,pypi,"{u'last_month': 4778, u'last_week': 1164, u'last_day': 150}",python
dopy,,pypi,"{u'last_month': 4777, u'last_week': 840, u'last_day': 140}",python
neo4jrestclient,,pypi,"{u'last_month': 4777, u'last_week': 1329, u'last_day': 139}",python
aadict,,pypi,"{'overall': 21682, u'last_month': 4771, u'last_week': 1005, u'last_day': 194}",python
patzilla,,pypi,"{u'last_month': 4771, u'last_week': 1508, u'last_day': 207}",python
django-db-file-storage,,pypi,"{'overall': 27012, u'last_month': 4770, u'last_week': 957, u'last_day': 213}",python
django-tag-parser,,pypi,"{'overall': 28725, u'last_month': 4770, u'last_week': 1122, u'last_day': 190}",python
elastalert,,pypi,"{'overall': 41662, u'last_month': 4770, u'last_week': 1164, u'last_day': 198}",python
redislite,,pypi,"{u'last_month': 4766, u'last_week': 990, u'last_day': 207}",python
backtrader,,pypi,"{'overall': 16410, u'last_month': 4762, u'last_week': 907, u'last_day': 115}",python
ckanapi,,pypi,"{'overall': 33044, u'last_month': 4762, u'last_week': 2124, u'last_day': 281}",python
zope.copypastemove,,pypi,"{u'last_month': 4762, u'last_week': 1352, u'last_day': 402}",python
dynamic-rest,,pypi,"{u'last_month': 4760, u'last_week': 1162, u'last_day': 172}",python
universalmutator,,pypi,"{u'last_month': 4759, u'last_week': 1591, u'last_day': 292}",python
django-geoexplorer-worldmap,,pypi,"{'overall': 13048, u'last_month': 4757, u'last_week': 2024, u'last_day': 271}",python
networking-l2gw,,pypi,"{u'last_month': 4756, u'last_week': 1067, u'last_day': 244}",python
python-rtmidi,,pypi,"{u'last_month': 4755, u'last_week': 1020, u'last_day': 110}",python
guillotina,,pypi,"{u'last_month': 4754, u'last_week': 1463, u'last_day': 95}",python
invenio-search,,pypi,"{u'last_month': 4749, u'last_week': 1395, u'last_day': 214}",python
mm-metrics,,pypi,"{u'last_month': 4748, u'last_week': 1458, u'last_day': 204}",python
faust,,pypi,"{u'last_month': 4746, u'last_week': 1445, u'last_day': 323}",python
multipart,,pypi,"{u'last_month': 4745, u'last_week': 712, u'last_day': 127}",python
invenio-accounts,,pypi,"{u'last_month': 4744, u'last_week': 1392, u'last_day': 215}",python
elasticsearch2,,pypi,"{'overall': 18530, u'last_month': 4734, u'last_week': 1056, u'last_day': 246}",python
luqum,,pypi,"{u'last_month': 4734, u'last_week': 978, u'last_day': 144}",python
ofs,,pypi,"{u'last_month': 4734, u'last_week': 1362, u'last_day': 318}",python
signalr-client,,pypi,"{u'last_month': 4729, u'last_week': 1448, u'last_day': 219}",python
zest.releaser,,pypi,"{u'last_month': 4725, u'last_week': 1242, u'last_day': 211}",python
coko,,pypi,"{'overall': 10346, u'last_month': 4724, u'last_week': 1233, u'last_day': 157}",python
dash-bootstrap-components,,pypi,"{'overall': 20125, u'last_month': 4724, u'last_week': 1959, u'last_day': 274}",python
magenta-gpu,,pypi,"{u'last_month': 4723, u'last_week': 1582, u'last_day': 223}",python
sk-video,,pypi,"{u'last_month': 4723, u'last_week': 1083, u'last_day': 176}",python
filedepot,,pypi,"{u'last_month': 4719, u'last_week': 1385, u'last_day': 240}",python
paternoster,,pypi,"{u'last_month': 4719, u'last_week': 1168, u'last_day': 209}",python
aioconsole,,pypi,"{'overall': 20447, u'last_month': 4718, u'last_week': 1525, u'last_day': 193}",python
proteus,,pypi,"{u'last_month': 4716, u'last_week': 707, u'last_day': 226}",python
baybars,,pypi,"{'overall': 9569, u'last_month': 4713, u'last_week': 1537, u'last_day': 233}",python
django-audit-log,,pypi,"{u'last_month': 4712, u'last_week': 1133, u'last_day': 177}",python
pantsbuild.pants.contrib.findbugs,,pypi,"{u'last_month': 4712, u'last_week': 1645, u'last_day': 171}",python
facebook-wda,,pypi,"{u'last_month': 4710, u'last_week': 1403, u'last_day': 202}",python
ocrmypdf,,pypi,"{u'last_month': 4709, u'last_week': 1376, u'last_day': 224}",python
iterfzf,,pypi,"{u'last_month': 4707, u'last_week': 306, u'last_day': 44}",python
pytypes,,pypi,"{u'last_month': 4706, u'last_week': 934, u'last_day': 158}",python
pytest-black,,pypi,"{u'last_month': 4705, u'last_week': 1205, u'last_day': 172}",python
notifications-python-client,,pypi,"{u'last_month': 4701, u'last_week': 722, u'last_day': 170}",python
pygithub3,,pypi,"{u'last_month': 4701, u'last_week': 1180, u'last_day': 243}",python
sphinxcontrib-versioning,,pypi,"{u'last_month': 4701, u'last_week': 1044, u'last_day': 138}",python
paginate,,pypi,"{u'last_month': 4700, u'last_week': 895, u'last_day': 260}",python
pyconfigurator,,pypi,"{u'last_month': 4700, u'last_week': 1152, u'last_day': 172}",python
sphinxcontrib-actdiag,,pypi,"{u'last_month': 4700, u'last_week': 1074, u'last_day': 170}",python
nmap,,pypi,"{u'last_month': 4699, u'last_week': 1088, u'last_day': 190}",python
python-sql,,pypi,"{u'last_month': 4696, u'last_week': 1314, u'last_day': 155}",python
binhash,,pypi,"{'overall': 7296, u'last_month': 4695, u'last_week': 1291, u'last_day': 181}",python
branchesv,,pypi,"{u'last_month': 4695, u'last_week': 1107, u'last_day': 209}",python
katka-bitbucket,,pypi,"{u'last_month': 4695, u'last_week': 1248, u'last_day': 170}",python
pygments-pytest,,pypi,"{u'last_month': 4694, u'last_week': 1750, u'last_day': 243}",python
python-kitsune,,pypi,"{u'last_month': 4693, u'last_week': 1263, u'last_day': 169}",python
flup6,,pypi,"{u'last_month': 4691, u'last_week': 1074, u'last_day': 213}",python
pypelearn,,pypi,"{u'last_month': 4687, u'last_week': 1510, u'last_day': 210}",python
ciscoconfparse,,pypi,"{'overall': 84408, u'last_month': 4685, u'last_week': 1160, u'last_day': 173}",python
plone.app.blob,,pypi,"{u'last_month': 4681, u'last_week': 1310, u'last_day': 475}",python
draftfast,,pypi,"{u'last_month': 4675, u'last_week': 2135, u'last_day': 278}",python
mail-parser,,pypi,"{u'last_month': 4674, u'last_week': 1098, u'last_day': 182}",python
ciperror,,pypi,"{'overall': 25258, u'last_month': 4666, u'last_week': 1469, u'last_day': 225}",python
modeldb-community,,pypi,"{u'last_month': 4663, u'last_week': 1244, u'last_day': 171}",python
uiautomation,,pypi,"{u'last_month': 4662, u'last_week': 1278, u'last_day': 193}",python
emport,,pypi,"{u'last_month': 4661, u'last_week': 1052, u'last_day': 153}",python
layeredconfig,,pypi,"{u'last_month': 4661, u'last_week': 965, u'last_day': 117}",python
thefilewatch,,pypi,"{u'last_month': 4659, u'last_week': 1772, u'last_day': 248}",python
eazebot,,pypi,"{u'last_month': 4658, u'last_week': 1440, u'last_day': 183}",python
gaitutils,,pypi,"{u'last_month': 4658, u'last_week': 1287, u'last_day': 170}",python
nose-html-reporting,,pypi,"{u'last_month': 4658, u'last_week': 915, u'last_day': 140}",python
xopen,,pypi,"{u'last_month': 4654, u'last_week': 866, u'last_day': 126}",python
curve25519-donna,,pypi,"{'overall': 24612, u'last_month': 4649, u'last_week': 1045, u'last_day': 174}",python
djangocms-helper,,pypi,"{'overall': 44903, u'last_month': 4646, u'last_week': 1248, u'last_day': 303}",python
aiomcache,,pypi,"{'overall': 26253, u'last_month': 4645, u'last_week': 1366, u'last_day': 321}",python
sparkdl,,pypi,"{u'last_month': 4642, u'last_week': 1117, u'last_day': 212}",python
transmitter,,pypi,"{u'last_month': 4641, u'last_week': 1518, u'last_day': 220}",python
django-cuser,,pypi,"{'overall': 30676, u'last_month': 4637, u'last_week': 991, u'last_day': 244}",python
siggen,,pypi,"{u'last_month': 4637, u'last_week': 975, u'last_day': 94}",python
async,,pypi,"{'overall': 28218, u'last_month': 4636, u'last_week': 1102, u'last_day': 173}",python
pytest-httpbin,,pypi,"{u'last_month': 4636, u'last_week': 439, u'last_day': 22}",python
vdm,,pypi,"{u'last_month': 4636, u'last_week': 1299, u'last_day': 288}",python
stillson,,pypi,"{u'last_month': 4632, u'last_week': 86, u'last_day': 13}",python
edp-cli,,pypi,"{u'last_month': 4627, u'last_week': 2275, u'last_day': 309}",python
guizero,,pypi,"{u'last_month': 4627, u'last_week': 948, u'last_day': 160}",python
foursquare,,pypi,"{u'last_month': 4623, u'last_week': 994, u'last_day': 243}",python
wheelhouse-uploader,,pypi,"{u'last_month': 4622, u'last_week': 1173, u'last_day': 180}",python
korr,,pypi,"{u'last_month': 4620, u'last_week': 1978, u'last_day': 274}",python
postal,,pypi,"{u'last_month': 4620, u'last_week': 1166, u'last_day': 490}",python
z3c.jbot,,pypi,"{u'last_month': 4618, u'last_week': 1330, u'last_day': 238}",python
pantsbuild.pants.contrib.avro,,pypi,"{u'last_month': 4615, u'last_week': 1557, u'last_day': 244}",python
pytest-mpl,,pypi,"{u'last_month': 4611, u'last_week': 1090, u'last_day': 127}",python
nbstripout,,pypi,"{u'last_month': 4610, u'last_week': 841, u'last_day': 106}",python
c2c.template,,pypi,"{'overall': 45364, u'last_month': 4608, u'last_week': 1278, u'last_day': 215}",python
scalapb.pants,,pypi,"{u'last_month': 4608, u'last_week': 1172, u'last_day': 235}",python
mopyx,,pypi,"{u'last_month': 4606, u'last_week': 1244, u'last_day': 164}",python
pifpaf,,pypi,"{u'last_month': 4606, u'last_week': 1216, u'last_day': 265}",python
invenio-indexer,,pypi,"{u'last_month': 4605, u'last_week': 1369, u'last_day': 207}",python
python-blazarclient,,pypi,"{u'last_month': 4605, u'last_week': 1100, u'last_day': 261}",python
python-upwork,,pypi,"{u'last_month': 4603, u'last_week': 1333, u'last_day': 246}",python
pastml,,pypi,"{u'last_month': 4601, u'last_week': 1635, u'last_day': 212}",python
packy-agent,,pypi,"{u'last_month': 4600, u'last_week': 1556, u'last_day': 205}",python
pwgen,,pypi,"{u'last_month': 4600, u'last_week': 800, u'last_day': 132}",python
missinglink-kernel,,pypi,"{u'last_month': 4599, u'last_week': 1126, u'last_day': 132}",python
raven-python-lambda,,pypi,"{u'last_month': 4598, u'last_week': 1123, u'last_day': 163}",python
whisper,,pypi,"{u'last_month': 4597, u'last_week': 1034, u'last_day': 196}",python
pytesting-utils,,pypi,"{u'last_month': 4594, u'last_week': 1272, u'last_day': 169}",python
coeus-test,,pypi,"{'overall': 9519, u'last_month': 4591, u'last_week': 2044, u'last_day': 292}",python
chartify,,pypi,"{'overall': 9962, u'last_month': 4589, u'last_week': 1076, u'last_day': 162}",python
mu-build,,pypi,"{u'last_month': 4585, u'last_week': 1002, u'last_day': 163}",python
unicode,,pypi,"{u'last_month': 4583, u'last_week': 997, u'last_day': 208}",python
claripy,,pypi,"{u'last_month': 4581, u'last_week': 2177, u'last_day': 163}",python
formic2,,pypi,"{u'last_month': 4580, u'last_week': 931, u'last_day': 231}",python
ml-legit,,pypi,"{u'last_month': 4578, u'last_week': 995, u'last_day': 114}",python
pytest-pudb,,pypi,"{u'last_month': 4575, u'last_week': 1027, u'last_day': 234}",python
django-typed-models,,pypi,"{'overall': 27567, u'last_month': 4574, u'last_week': 1534, u'last_day': 178}",python
celery-with-redis,,pypi,"{'overall': 25663, u'last_month': 4573, u'last_week': 937, u'last_day': 137}",python
panoply-python-sdk,,pypi,"{u'last_month': 4573, u'last_week': 1182, u'last_day': 272}",python
parmap,,pypi,"{u'last_month': 4567, u'last_week': 1080, u'last_day': 153}",python
branchio,,pypi,"{u'last_month': 4566, u'last_week': 1263, u'last_day': 288}",python
trezor,,pypi,"{u'last_month': 4565, u'last_week': 1381, u'last_day': 184}",python
pantsbuild.pants.contrib.cpp,,pypi,"{u'last_month': 4563, u'last_week': 1605, u'last_day': 180}",python
wavedrom,,pypi,"{u'last_month': 4555, u'last_week': 1534, u'last_day': 198}",python
django-multi-email-field,,pypi,"{'overall': 19003, u'last_month': 4554, u'last_week': 1030, u'last_day': 154}",python
lldbvis,,pypi,"{'overall': 6906, u'last_month': 4548, u'last_week': 1267, u'last_day': 169}",python
colorthief,,pypi,"{'overall': 23995, u'last_month': 4547, u'last_week': 1078, u'last_day': 175}",python
fakenewsredis,,pypi,"{u'last_month': 4547, u'last_week': 1185, u'last_day': 243}",python
gluoncv2,,pypi,"{u'last_month': 4544, u'last_week': 1622, u'last_day': 212}",python
edl-cr,,pypi,"{u'last_month': 4542, u'last_week': 1299, u'last_day': 175}",python
mpf-mc,,pypi,"{u'last_month': 4541, u'last_week': 1603, u'last_day': 213}",python
reg,,pypi,"{u'last_month': 4541, u'last_week': 1140, u'last_day': 141}",python
pythonanywhere,,pypi,"{u'last_month': 4540, u'last_week': 1588, u'last_day': 207}",python
ib-insync,,pypi,"{u'last_month': 4539, u'last_week': 1379, u'last_day': 193}",python
otree,,pypi,"{u'last_month': 4539, u'last_week': 1379, u'last_day': 184}",python
mongoquery,,pypi,"{u'last_month': 4537, u'last_week': 1107, u'last_day': 189}",python
aiohue,,pypi,"{'overall': 29440, u'last_month': 4531, u'last_week': 1012, u'last_day': 171}",python
exitstatus,,pypi,"{u'last_month': 4531, u'last_week': 956, u'last_day': 143}",python
pyhdb,,pypi,"{u'last_month': 4530, u'last_week': 908, u'last_day': 164}",python
pgcopy,,pypi,"{u'last_month': 4529, u'last_week': 1052, u'last_day': 146}",python
