package name,version,source,downloads,language
whois,,rubygems,{'overall': 3504588},ruby
health_check,,rubygems,{'overall': 3485714},ruby
config,,rubygems,{'overall': 3471868},ruby
ci_reporter_rspec,,rubygems,{'overall': 3467943},ruby
googleapis-common-protos-types,,rubygems,{'overall': 3464769},ruby
jquery-fileupload-rails,,rubygems,{'overall': 3461430},ruby
letter_opener_web,,rubygems,{'overall': 3460818},ruby
google_drive,,rubygems,{'overall': 3458284},ruby
tomlrb,,rubygems,{'overall': 3456536},ruby
sqlite3-ruby,,rubygems,{'overall': 3442669},ruby
path_expander,,rubygems,{'overall': 3435656},ruby
proxifier,,rubygems,{'overall': 3418181},ruby
skinny,,rubygems,{'overall': 3411137},ruby
toml-rb,,rubygems,{'overall': 3410084},ruby
groupdate,,rubygems,{'overall': 3397017},ruby
rolify,,rubygems,{'overall': 3385520},ruby
mandrill-api,,rubygems,{'overall': 3374880},ruby
cork,,rubygems,{'overall': 3371681},ruby
gibbon,,rubygems,{'overall': 3369942},ruby
Platform,,rubygems,{'overall': 3363052},ruby
code_analyzer,,rubygems,{'overall': 3362262},ruby
flipper,,rubygems,{'overall': 3359570},ruby
memory_profiler,,rubygems,{'overall': 3355797},ruby
dropzonejs-rails,,rubygems,{'overall': 3348661},ruby
fast-stemmer,,rubygems,{'overall': 3338457},ruby
truncate_html,,rubygems,{'overall': 3338292},ruby
lru_redux,,rubygems,{'overall': 3334238},ruby
algorithms,,rubygems,{'overall': 3333536},ruby
rgeo,,rubygems,{'overall': 3331925},ruby
enumerize,,rubygems,{'overall': 3331549},ruby
omniauth-saml,,rubygems,{'overall': 3331240},ruby
actionpack-action_caching,,rubygems,{'overall': 3321666},ruby
rsolr,,rubygems,{'overall': 3321135},ruby
watir-webdriver,,rubygems,{'overall': 3317524},ruby
insist,,rubygems,{'overall': 3310194},ruby
rvm-capistrano,,rubygems,{'overall': 3298096},ruby
forwardable-extended,,rubygems,{'overall': 3296346},ruby
claide-plugins,,rubygems,{'overall': 3288542},ruby
activerecord_sane_schema_dumper,,rubygems,{'overall': 3286955},ruby
fast_blank,,rubygems,{'overall': 3285681},ruby
naturally,,rubygems,{'overall': 3284224},ruby
guard-bundler,,rubygems,{'overall': 3251551},ruby
rspec-sidekiq,,rubygems,{'overall': 3245479},ruby
handlebars_assets,,rubygems,{'overall': 3233918},ruby
beefcake,,rubygems,{'overall': 3218787},ruby
zookeeper,,rubygems,{'overall': 3216766},ruby
data_objects,,rubygems,{'overall': 3212059},ruby
fakeredis,,rubygems,{'overall': 3203272},ruby
sigdump,,rubygems,{'overall': 3200252},ruby
google-cloud-core,,rubygems,{'overall': 3194894},ruby
heroku,,rubygems,{'overall': 3190986},ruby
thrift,,rubygems,{'overall': 3188622},ruby
intercom,,rubygems,{'overall': 3185314},ruby
prawn-table,,rubygems,{'overall': 3182859},ruby
sidekiq-limit_fetch,,rubygems,{'overall': 3177255},ruby
simctl,,rubygems,{'overall': 3175923},ruby
strptime,,rubygems,{'overall': 3159366},ruby
spdx-licenses,,rubygems,{'overall': 3157516},ruby
pleaserun,,rubygems,{'overall': 3151290},ruby
rb-kqueue,,rubygems,{'overall': 3149354},ruby
roadie-rails,,rubygems,{'overall': 3139437},ruby
heroku-api,,rubygems,{'overall': 3133764},ruby
fuzzyurl,,rubygems,{'overall': 3133478},ruby
teaspoon,,rubygems,{'overall': 3129485},ruby
metadata-json-lint,,rubygems,{'overall': 3125083},ruby
syslog-logger,,rubygems,{'overall': 3106823},ruby
bootstrap-datepicker-rails,,rubygems,{'overall': 3093082},ruby
sort_alphabetical,,rubygems,{'overall': 3075931},ruby
license_finder,,rubygems,{'overall': 3069357},ruby
dm-core,,rubygems,{'overall': 3067163},ruby
capistrano-rbenv,,rubygems,{'overall': 3067073},ruby
bluepill,,rubygems,{'overall': 3051473},ruby
rspec-instafail,,rubygems,{'overall': 3047496},ruby
intercom-rails,,rubygems,{'overall': 3039532},ruby
terminal-notifier-guard,,rubygems,{'overall': 3028414},ruby
faraday_middleware-aws-signers-v4,,rubygems,{'overall': 3008632},ruby
kubeclient,,rubygems,{'overall': 3007825},ruby
dry-validation,,rubygems,{'overall': 2997612},ruby
jruby-launcher,,rubygems,{'overall': 2992276},ruby
sassc,,rubygems,{'overall': 2990656},ruby
mixpanel-ruby,,rubygems,{'overall': 2973966},ruby
diplomat,,rubygems,{'overall': 2972897},ruby
fakeweb,,rubygems,{'overall': 2964457},ruby
pg_search,,rubygems,{'overall': 2963864},ruby
syntax,,rubygems,{'overall': 2959646},ruby
ace-rails-ap,,rubygems,{'overall': 2959467},ruby
non-stupid-digest-assets,,rubygems,{'overall': 2947938},ruby
faraday_middleware-multi_json,,rubygems,{'overall': 2923975},ruby
haml_lint,,rubygems,{'overall': 2923772},ruby
ar-octopus,,rubygems,{'overall': 2921108},ruby
turbo-sprockets-rails3,,rubygems,{'overall': 2915573},ruby
berkshelf,,rubygems,{'overall': 2912883},ruby
devise-encryptable,,rubygems,{'overall': 2911881},ruby
maruku,,rubygems,{'overall': 2901213},ruby
deep_cloneable,,rubygems,{'overall': 2898211},ruby
watir,,rubygems,{'overall': 2896901},ruby
sshkey,,rubygems,{'overall': 2889908},ruby
adamantium,,rubygems,{'overall': 2889722},ruby
ruby-kafka,,rubygems,{'overall': 2889067},ruby
abstract_type,,rubygems,{'overall': 2878829},ruby
fog-digitalocean,,rubygems,{'overall': 2873928},ruby
libwebsocket,,rubygems,{'overall': 2873484},ruby
js-routes,,rubygems,{'overall': 2866661},ruby
validates_timeliness,,rubygems,{'overall': 2855733},ruby
aws-sdk-signer,,rubygems,{'overall': 2845851},ruby
devise-async,,rubygems,{'overall': 2836806},ruby
sucker_punch,,rubygems,{'overall': 2836150},ruby
hamlit,,rubygems,{'overall': 2835981},ruby
exifr,,rubygems,{'overall': 2825530},ruby
rgen,,rubygems,{'overall': 2811924},ruby
meta-tags,,rubygems,{'overall': 2804513},ruby
audited,,rubygems,{'overall': 2804350},ruby
skylight,,rubygems,{'overall': 2803470},ruby
gitlab-grit,,rubygems,{'overall': 2795738},ruby
memcache-client,,rubygems,{'overall': 2793738},ruby
axlsx_rails,,rubygems,{'overall': 2792283},ruby
dm-migrations,,rubygems,{'overall': 2792227},ruby
rollout,,rubygems,{'overall': 2790395},ruby
fog-dnsimple,,rubygems,{'overall': 2787338},ruby
fluent-plugin-elasticsearch,,rubygems,{'overall': 2781142},ruby
bigdecimal,,rubygems,{'overall': 2770418},ruby
url_safe_base64,,rubygems,{'overall': 2767160},ruby
image_size,,rubygems,{'overall': 2763488},ruby
pyu-ruby-sasl,,rubygems,{'overall': 2755452},ruby
american_date,,rubygems,{'overall': 2750049},ruby
google-cloud-env,,rubygems,{'overall': 2741082},ruby
ruby_core_source,,rubygems,{'overall': 2734385},ruby
acts_as_tree,,rubygems,{'overall': 2718158},ruby
email_validator,,rubygems,{'overall': 2711506},ruby
hiera-eyaml,,rubygems,{'overall': 2710107},ruby
sensu-plugins-disk-checks,,rubygems,{'overall': 2707397},ruby
devise-two-factor,,rubygems,{'overall': 2707150},ruby
sysexits,,rubygems,{'overall': 2706383},ruby
iconv,,rubygems,{'overall': 2701757},ruby
redis-objects,,rubygems,{'overall': 2701504},ruby
rack-pjax,,rubygems,{'overall': 2701333},ruby
rubyXL,,rubygems,{'overall': 2695572},ruby
dentaku,,rubygems,{'overall': 2695154},ruby
barby,,rubygems,{'overall': 2693228},ruby
fluent-plugin-rewrite-tag-filter,,rubygems,{'overall': 2688016},ruby
dm-do-adapter,,rubygems,{'overall': 2686760},ruby
github-linguist,,rubygems,{'overall': 2685714},ruby
simple-graphite,,rubygems,{'overall': 2684110},ruby
composite_primary_keys,,rubygems,{'overall': 2679179},ruby
cause,,rubygems,{'overall': 2678072},ruby
neat,,rubygems,{'overall': 2664154},ruby
vmstat,,rubygems,{'overall': 2662284},ruby
unparser,,rubygems,{'overall': 2658205},ruby
gitlab_omniauth-ldap,,rubygems,{'overall': 2656420},ruby
maxminddb,,rubygems,{'overall': 2647523},ruby
sax-machine,,rubygems,{'overall': 2633004},ruby
webrat,,rubygems,{'overall': 2624327},ruby
ox,,rubygems,{'overall': 2618821},ruby
capistrano-harrow,,rubygems,{'overall': 2618557},ruby
flowdock,,rubygems,{'overall': 2618122},ruby
grape-swagger,,rubygems,{'overall': 2613698},ruby
tiny_tds,,rubygems,{'overall': 2611705},ruby
solve,,rubygems,{'overall': 2599339},ruby
rack-livereload,,rubygems,{'overall': 2585990},ruby
ckeditor,,rubygems,{'overall': 2585021},ruby
concord,,rubygems,{'overall': 2584484},ruby
google-gax,,rubygems,{'overall': 2583788},ruby
procto,,rubygems,{'overall': 2576204},ruby
god,,rubygems,{'overall': 2560698},ruby
site_prism,,rubygems,{'overall': 2556134},ruby
dnsruby,,rubygems,{'overall': 2553218},ruby
flamegraph,,rubygems,{'overall': 2547965},ruby
rubypants,,rubygems,{'overall': 2543491},ruby
aws_cf_signer,,rubygems,{'overall': 2533402},ruby
syslog_protocol,,rubygems,{'overall': 2527124},ruby
pr_geohash,,rubygems,{'overall': 2526637},ruby
citrus,,rubygems,{'overall': 2524032},ruby
i18n-tasks,,rubygems,{'overall': 2523226},ruby
net-http-pipeline,,rubygems,{'overall': 2522312},ruby
d3_rails,,rubygems,{'overall': 2520376},ruby
base32,,rubygems,{'overall': 2517668},ruby
active_attr,,rubygems,{'overall': 2515764},ruby
padrino-helpers,,rubygems,{'overall': 2512109},ruby
oj_mimic_json,,rubygems,{'overall': 2509859},ruby
user_agent_parser,,rubygems,{'overall': 2499320},ruby
gettext_i18n_rails,,rubygems,{'overall': 2498325},ruby
rqrcode-rails3,,rubygems,{'overall': 2495928},ruby
gemojione,,rubygems,{'overall': 2491505},ruby
rails_admin,,rubygems,{'overall': 2484523},ruby
retries,,rubygems,{'overall': 2484510},ruby
activerecord-jdbc-adapter,,rubygems,{'overall': 2480046},ruby
rubocop-checkstyle_formatter,,rubygems,{'overall': 2477261},ruby
progress,,rubygems,{'overall': 2476262},ruby
wisper,,rubygems,{'overall': 2476005},ruby
guard-rubocop,,rubygems,{'overall': 2474090},ruby
easy_translate,,rubygems,{'overall': 2473444},ruby
statsd-instrument,,rubygems,{'overall': 2465446},ruby
filesize,,rubygems,{'overall': 2463040},ruby
jquery-atwho-rails,,rubygems,{'overall': 2454735},ruby
googleapis-common-protos,,rubygems,{'overall': 2453751},ruby
aggregate,,rubygems,{'overall': 2451703},ruby
cucumber-tag_expressions,,rubygems,{'overall': 2450446},ruby
hocon,,rubygems,{'overall': 2449767},ruby
sprockets-es6,,rubygems,{'overall': 2442388},ruby
turn,,rubygems,{'overall': 2434069},ruby
librato-metrics,,rubygems,{'overall': 2433882},ruby
amqp,,rubygems,{'overall': 2430340},ruby
rly,,rubygems,{'overall': 2427153},ruby
no_proxy_fix,,rubygems,{'overall': 2421920},ruby
jekyll-paginate,,rubygems,{'overall': 2419954},ruby
validates_email_format_of,,rubygems,{'overall': 2415835},ruby
aws-ses,,rubygems,{'overall': 2414562},ruby
iso8601,,rubygems,{'overall': 2409713},ruby
signature,,rubygems,{'overall': 2407889},ruby
travis,,rubygems,{'overall': 2400161},ruby
emoji_regex,,rubygems,{'overall': 2398203},ruby
rack_session_access,,rubygems,{'overall': 2397339},ruby
strong_parameters,,rubygems,{'overall': 2396812},ruby
pusher-signature,,rubygems,{'overall': 2396489},ruby
dpl-script,,rubygems,{'overall': 2394205},ruby
slack-ruby-client,,rubygems,{'overall': 2389799},ruby
securecompare,,rubygems,{'overall': 2387316},ruby
version_sorter,,rubygems,{'overall': 2383590},ruby
cloudinary,,rubygems,{'overall': 2374853},ruby
digest-crc,,rubygems,{'overall': 2373939},ruby
page-object,,rubygems,{'overall': 2373915},ruby
rr,,rubygems,{'overall': 2369642},ruby
omniauth-auth0,,rubygems,{'overall': 2367999},ruby
date_validator,,rubygems,{'overall': 2364334},ruby
di-ruby-lvm-attrib,,rubygems,{'overall': 2364088},ruby
tinymce-rails,,rubygems,{'overall': 2363943},ruby
puppet-lint-unquoted_string-check,,rubygems,{'overall': 2362125},ruby
http_router,,rubygems,{'overall': 2359236},ruby
rails-api,,rubygems,{'overall': 2352981},ruby
linux-kstat,,rubygems,{'overall': 2350950},ruby
capistrano-sidekiq,,rubygems,{'overall': 2349607},ruby
middleware,,rubygems,{'overall': 2349419},ruby
marginalia,,rubygems,{'overall': 2345389},ruby
fluent-logger,,rubygems,{'overall': 2340511},ruby
librarian-puppet,,rubygems,{'overall': 2336287},ruby
contracts,,rubygems,{'overall': 2335083},ruby
cucumber-expressions,,rubygems,{'overall': 2330474},ruby
fabrication,,rubygems,{'overall': 2324184},ruby
sensu-plugins-memory-checks,,rubygems,{'overall': 2320481},ruby
git-version-bump,,rubygems,{'overall': 2316096},ruby
hashr,,rubygems,{'overall': 2307089},ruby
map,,rubygems,{'overall': 2301813},ruby
fluent-plugin-record-modifier,,rubygems,{'overall': 2301660},ruby
omniauth-azure-oauth2,,rubygems,{'overall': 2297084},ruby
winrm-fs,,rubygems,{'overall': 2294348},ruby
meta_search,,rubygems,{'overall': 2288596},ruby
phony_rails,,rubygems,{'overall': 2287859},ruby
inline_svg,,rubygems,{'overall': 2286710},ruby
pg_array_parser,,rubygems,{'overall': 2286330},ruby
debase,,rubygems,{'overall': 2285586},ruby
memcachier,,rubygems,{'overall': 2285151},ruby
dotenv-deployment,,rubygems,{'overall': 2282008},ruby
file-tail,,rubygems,{'overall': 2281110},ruby
gollum-lib,,rubygems,{'overall': 2280582},ruby
gpgme,,rubygems,{'overall': 2276614},ruby
linecache,,rubygems,{'overall': 2267993},ruby
middleman,,rubygems,{'overall': 2267406},ruby
aruba,,rubygems,{'overall': 2262642},ruby
high_voltage,,rubygems,{'overall': 2259331},ruby
bootstrap_form,,rubygems,{'overall': 2254969},ruby
cf-uaa-lib,,rubygems,{'overall': 2254169},ruby
httmultiparty,,rubygems,{'overall': 2252222},ruby
scss-lint,,rubygems,{'overall': 2251914},ruby
codeclimate-engine-rb,,rubygems,{'overall': 2248965},ruby
pusher-client,,rubygems,{'overall': 2245713},ruby
sassc-rails,,rubygems,{'overall': 2244952},ruby
fakes3,,rubygems,{'overall': 2243493},ruby
omniauth-gitlab,,rubygems,{'overall': 2242316},ruby
ione,,rubygems,{'overall': 2242153},ruby
apipie-rails,,rubygems,{'overall': 2240750},ruby
gemoji,,rubygems,{'overall': 2239399},ruby
jenkins_api_client,,rubygems,{'overall': 2237216},ruby
growl,,rubygems,{'overall': 2231886},ruby
dragonfly,,rubygems,{'overall': 2228295},ruby
progress_bar,,rubygems,{'overall': 2228221},ruby
rubyforge,,rubygems,{'overall': 2226343},ruby
progressbar,,rubygems,{'overall': 2224008},ruby
asana,,rubygems,{'overall': 2221752},ruby
ms_rest_azure,,rubygems,{'overall': 2217836},ruby
ruby-debug-base,,rubygems,{'overall': 2216836},ruby
omniauth-cas3,,rubygems,{'overall': 2214385},ruby
riddle,,rubygems,{'overall': 2205247},ruby
jekyll-sitemap,,rubygems,{'overall': 2204862},ruby
gh,,rubygems,{'overall': 2204525},ruby
omniauth-shibboleth,,rubygems,{'overall': 2204449},ruby
english,,rubygems,{'overall': 2195248},ruby
test-kitchen,,rubygems,{'overall': 2194974},ruby
options,,rubygems,{'overall': 2194386},ruby
sunspot,,rubygems,{'overall': 2193653},ruby
licensee,,rubygems,{'overall': 2193160},ruby
bluecloth,,rubygems,{'overall': 2191570},ruby
rspec-puppet-facts,,rubygems,{'overall': 2185996},ruby
creole,,rubygems,{'overall': 2183715},ruby
guard-spork,,rubygems,{'overall': 2182585},ruby
scout_apm,,rubygems,{'overall': 2182328},ruby
mixlib-archive,,rubygems,{'overall': 2178558},ruby
webpack-rails,,rubygems,{'overall': 2173763},ruby
stripe-ruby-mock,,rubygems,{'overall': 2172984},ruby
debase-ruby_core_source,,rubygems,{'overall': 2170878},ruby
puppet-lint-leading_zero-check,,rubygems,{'overall': 2164031},ruby
riemann-client,,rubygems,{'overall': 2161304},ruby
ms_rest,,rubygems,{'overall': 2159452},ruby
searchkick,,rubygems,{'overall': 2158012},ruby
oily_png,,rubygems,{'overall': 2157980},ruby
bootstrap3-datetimepicker-rails,,rubygems,{'overall': 2157608},ruby
org-ruby,,rubygems,{'overall': 2156737},ruby
language,,rubygems,{'overall': 2145264},ruby
ruby-xz,,rubygems,{'overall': 2144421},ruby
jekyll-feed,,rubygems,{'overall': 2142230},ruby
zeus,,rubygems,{'overall': 2139668},ruby
mtrc,,rubygems,{'overall': 2138647},ruby
sensu-plugins-http,,rubygems,{'overall': 2134555},ruby
wirble,,rubygems,{'overall': 2132584},ruby
squeel,,rubygems,{'overall': 2130567},ruby
ruby-debug,,rubygems,{'overall': 2128057},ruby
url_mount,,rubygems,{'overall': 2125304},ruby
sunspot_rails,,rubygems,{'overall': 2124641},ruby
di-ruby-lvm,,rubygems,{'overall': 2124367},ruby
beaker,,rubygems,{'overall': 2122682},ruby
fspath,,rubygems,{'overall': 2118048},ruby
pagerduty,,rubygems,{'overall': 2114407},ruby
chosen-rails,,rubygems,{'overall': 2112402},ruby
foundation-rails,,rubygems,{'overall': 2109890},ruby
jekyll-gist,,rubygems,{'overall': 2108757},ruby
rblineprof,,rubygems,{'overall': 2104835},ruby
paint,,rubygems,{'overall': 2097901},ruby
gitlab-markup,,rubygems,{'overall': 2091244},ruby
minitest-chef-handler,,rubygems,{'overall': 2087621},ruby
jquery-datatables-rails,,rubygems,{'overall': 2084257},ruby
color,,rubygems,{'overall': 2084059},ruby
railroady,,rubygems,{'overall': 2081031},ruby
in_threads,,rubygems,{'overall': 2078246},ruby
phonelib,,rubygems,{'overall': 2073813},ruby
expression_parser,,rubygems,{'overall': 2072978},ruby
cleanroom,,rubygems,{'overall': 2072378},ruby
angularjs-rails,,rubygems,{'overall': 2070524},ruby
mousetrap-rails,,rubygems,{'overall': 2064980},ruby
image_optim,,rubygems,{'overall': 2060533},ruby
sensu-plugins-process-checks,,rubygems,{'overall': 2059371},ruby
sidekiq-scheduler,,rubygems,{'overall': 2056583},ruby
rack-ssl-enforcer,,rubygems,{'overall': 2055318},ruby
randexp,,rubygems,{'overall': 2055166},ruby
wikicloth,,rubygems,{'overall': 2051962},ruby
simple-random,,rubygems,{'overall': 2045749},ruby
azure-core,,rubygems,{'overall': 2043503},ruby
versionist,,rubygems,{'overall': 2042701},ruby
truncato,,rubygems,{'overall': 2041377},ruby
devise-i18n,,rubygems,{'overall': 2041348},ruby
cap-ec2,,rubygems,{'overall': 2040928},ruby
sendgrid-ruby,,rubygems,{'overall': 2040746},ruby
gitlab-flowdock-git-hook,,rubygems,{'overall': 2038776},ruby
azure_mgmt_resources,,rubygems,{'overall': 2037548},ruby
gollum-grit_adapter,,rubygems,{'overall': 2033590},ruby
ruby-debug-ide,,rubygems,{'overall': 2027266},ruby
mail_room,,rubygems,{'overall': 2024989},ruby
em-synchrony,,rubygems,{'overall': 2022474},ruby
akismet,,rubygems,{'overall': 2022190},ruby
breadcrumbs_on_rails,,rubygems,{'overall': 2018592},ruby
will_paginate-bootstrap,,rubygems,{'overall': 2012965},ruby
jgrep,,rubygems,{'overall': 2010805},ruby
bitly,,rubygems,{'overall': 2008721},ruby
cool.io,,rubygems,{'overall': 2007948},ruby
facterdb,,rubygems,{'overall': 2005086},ruby
timezone,,rubygems,{'overall': 2001615},ruby
RubyInline,,rubygems,{'overall': 1995894},ruby
url,,rubygems,{'overall': 1995860},ruby
codecov,,rubygems,{'overall': 1995383},ruby
fog-joyent,,rubygems,{'overall': 1993306},ruby
fog-internet-archive,,rubygems,{'overall': 1991794},ruby
gemnasium-gitlab-service,,rubygems,{'overall': 1990623},ruby
jekyll-coffeescript,,rubygems,{'overall': 1988031},ruby
bootstrap,,rubygems,{'overall': 1987074},ruby
postgres_ext,,rubygems,{'overall': 1983528},ruby
globalize,,rubygems,{'overall': 1977822},ruby
dm-validations,,rubygems,{'overall': 1973592},ruby
resque_mailer,,rubygems,{'overall': 1971674},ruby
data_magic,,rubygems,{'overall': 1971112},ruby
rcov,,rubygems,{'overall': 1970259},ruby
io-console,,rubygems,{'overall': 1970173},ruby
github_api,,rubygems,{'overall': 1970122},ruby
dm-serializer,,rubygems,{'overall': 1969965},ruby
rbtrace,,rubygems,{'overall': 1969543},ruby
ffi-compiler,,rubygems,{'overall': 1964905},ruby
rgeo-activerecord,,rubygems,{'overall': 1960919},ruby
appraisal,,rubygems,{'overall': 1960819},ruby
dm-aggregates,,rubygems,{'overall': 1960156},ruby
main,,rubygems,{'overall': 1956350},ruby
middleman-core,,rubygems,{'overall': 1952920},ruby
activerecord-sqlserver-adapter,,rubygems,{'overall': 1945928},ruby
aws-sdk-rails,,rubygems,{'overall': 1944224},ruby
rjb,,rubygems,{'overall': 1938992},ruby
dm-timestamps,,rubygems,{'overall': 1938323},ruby
sham_rack,,rubygems,{'overall': 1935532},ruby
memcached,,rubygems,{'overall': 1934673},ruby
ruby-fogbugz,,rubygems,{'overall': 1930616},ruby
snmp,,rubygems,{'overall': 1923581},ruby
webrick,,rubygems,{'overall': 1923563},ruby
mongrel,,rubygems,{'overall': 1923212},ruby
dm-types,,rubygems,{'overall': 1915892},ruby
guard-minitest,,rubygems,{'overall': 1914300},ruby
cassandra-driver,,rubygems,{'overall': 1909867},ruby
padrino-support,,rubygems,{'overall': 1904145},ruby
to_regexp,,rubygems,{'overall': 1898899},ruby
gem_plugin,,rubygems,{'overall': 1897439},ruby
validate_url,,rubygems,{'overall': 1888880},ruby
heroics,,rubygems,{'overall': 1888785},ruby
dnsbl-client,,rubygems,{'overall': 1888533},ruby
rendezvous,,rubygems,{'overall': 1883286},ruby
sidetiq,,rubygems,{'overall': 1882061},ruby
seedbank,,rubygems,{'overall': 1881289},ruby
rails_config,,rubygems,{'overall': 1875988},ruby
sensu-plugins-network-checks,,rubygems,{'overall': 1875331},ruby
smarter_csv,,rubygems,{'overall': 1874549},ruby
logstash-output-amazon_es,,rubygems,{'overall': 1872272},ruby
roar,,rubygems,{'overall': 1870862},ruby
timfel-krb5-auth,,rubygems,{'overall': 1870203},ruby
shotgun,,rubygems,{'overall': 1869835},ruby
spinach,,rubygems,{'overall': 1868695},ruby
omniauth-authentiq,,rubygems,{'overall': 1868081},ruby
POpen4,,rubygems,{'overall': 1866361},ruby
angular-rails-templates,,rubygems,{'overall': 1864253},ruby
sinatra-activerecord,,rubygems,{'overall': 1858910},ruby
bower-rails,,rubygems,{'overall': 1856082},ruby
rack-utf8_sanitizer,,rubygems,{'overall': 1855189},ruby
omniauth_crowd,,rubygems,{'overall': 1852442},ruby
active_record_query_trace,,rubygems,{'overall': 1845353},ruby
mini_racer,,rubygems,{'overall': 1843905},ruby
powerbar,,rubygems,{'overall': 1842787},ruby
omniauth-multipassword,,rubygems,{'overall': 1841216},ruby
yml_reader,,rubygems,{'overall': 1840728},ruby
fastlane_core,,rubygems,{'overall': 1839892},ruby
omniauth-kerberos,,rubygems,{'overall': 1831440},ruby
after_commit_queue,,rubygems,{'overall': 1821671},ruby
combine_pdf,,rubygems,{'overall': 1820182},ruby
roo-xls,,rubygems,{'overall': 1819062},ruby
tool,,rubygems,{'overall': 1817763},ruby
gmail_xoauth,,rubygems,{'overall': 1814706},ruby
wicked,,rubygems,{'overall': 1813779},ruby
dm-constraints,,rubygems,{'overall': 1813401},ruby
fluent-plugin-parser,,rubygems,{'overall': 1811624},ruby
gherkin-ruby,,rubygems,{'overall': 1809883},ruby
aws,,rubygems,{'overall': 1809599},ruby
deface,,rubygems,{'overall': 1807638},ruby
split,,rubygems,{'overall': 1806090},ruby
sprockets-sass,,rubygems,{'overall': 1804734},ruby
docopt,,rubygems,{'overall': 1803746},ruby
forgery,,rubygems,{'overall': 1802298},ruby
mcollective-client,,rubygems,{'overall': 1801585},ruby
arrayfields,,rubygems,{'overall': 1800696},ruby
jsonapi-parser,,rubygems,{'overall': 1800028},ruby
facets,,rubygems,{'overall': 1799898},ruby
servolux,,rubygems,{'overall': 1799828},ruby
net-dns,,rubygems,{'overall': 1793372},ruby
activerecord-postgis-adapter,,rubygems,{'overall': 1793003},ruby
do_sqlite3,,rubygems,{'overall': 1791265},ruby
ddtrace,,rubygems,{'overall': 1790847},ruby
resque-status,,rubygems,{'overall': 1788508},ruby
ruby_dig,,rubygems,{'overall': 1784328},ruby
with_advisory_lock,,rubygems,{'overall': 1781982},ruby
graphiql-rails,,rubygems,{'overall': 1776641},ruby
sensu-plugins-cpu-checks,,rubygems,{'overall': 1775998},ruby
jdbc-mysql,,rubygems,{'overall': 1774552},ruby
fivemat,,rubygems,{'overall': 1774326},ruby
dry-inflector,,rubygems,{'overall': 1774010},ruby
sendgrid,,rubygems,{'overall': 1767682},ruby
s3,,rubygems,{'overall': 1767169},ruby
overcommit,,rubygems,{'overall': 1764613},ruby
jasmine-rails,,rubygems,{'overall': 1764365},ruby
newrelic-redis,,rubygems,{'overall': 1759922},ruby
susy,,rubygems,{'overall': 1756710},ruby
whois-parser,,rubygems,{'overall': 1756102},ruby
regexp_parser,,rubygems,{'overall': 1752310},ruby
puppet-lint-absolute_classname-check,,rubygems,{'overall': 1752125},ruby
beaker-rspec,,rubygems,{'overall': 1750099},ruby
google-cloud-storage,,rubygems,{'overall': 1749916},ruby
gettext_i18n_rails_js,,rubygems,{'overall': 1748736},ruby
thinking-sphinx,,rubygems,{'overall': 1744670},ruby
murmurhash3,,rubygems,{'overall': 1744016},ruby
berkshelf-api-client,,rubygems,{'overall': 1739421},ruby
dm-transactions,,rubygems,{'overall': 1739309},ruby
snappy,,rubygems,{'overall': 1736040},ruby
allocations,,rubygems,{'overall': 1734374},ruby
clipboard,,rubygems,{'overall': 1732712},ruby
fakefs,,rubygems,{'overall': 1730523},ruby
rspec-html-matchers,,rubygems,{'overall': 1723797},ruby
spinach-rails,,rubygems,{'overall': 1722856},ruby
u2f,,rubygems,{'overall': 1719794},ruby
gollum-rugged_adapter,,rubygems,{'overall': 1719368},ruby
edn,,rubygems,{'overall': 1716121},ruby
minitest-rails,,rubygems,{'overall': 1714604},ruby
xmpp4r,,rubygems,{'overall': 1712126},ruby
sunspot_solr,,rubygems,{'overall': 1709617},ruby
danger-plugin-api,,rubygems,{'overall': 1706250},ruby
optionable,,rubygems,{'overall': 1706099},ruby
sidekiq-status,,rubygems,{'overall': 1701370},ruby
ruby-shadow,,rubygems,{'overall': 1701129},ruby
best_in_place,,rubygems,{'overall': 1698364},ruby
proxies,,rubygems,{'overall': 1695803},ruby
strip_attributes,,rubygems,{'overall': 1694967},ruby
scenic,,rubygems,{'overall': 1692164},ruby
scrypt,,rubygems,{'overall': 1688014},ruby
bootstrap-will_paginate,,rubygems,{'overall': 1679863},ruby
carrot-top,,rubygems,{'overall': 1678236},ruby
gitaly-proto,,rubygems,{'overall': 1674653},ruby
em-resolv-replace,,rubygems,{'overall': 1673759},ruby
cells,,rubygems,{'overall': 1668283},ruby
actionpack-xml_parser,,rubygems,{'overall': 1668111},ruby
fluent-plugin-secure-forward,,rubygems,{'overall': 1667698},ruby
scientist,,rubygems,{'overall': 1664237},ruby
flipper-active_record,,rubygems,{'overall': 1663963},ruby
hashie-forbidden_attributes,,rubygems,{'overall': 1659792},ruby
public_activity,,rubygems,{'overall': 1656800},ruby
houston,,rubygems,{'overall': 1656623},ruby
openssl,,rubygems,{'overall': 1656309},ruby
grit,,rubygems,{'overall': 1656210},ruby
table_print,,rubygems,{'overall': 1652135},ruby
stringify-hash,,rubygems,{'overall': 1649720},ruby
asciidoctor-plantuml,,rubygems,{'overall': 1640028},ruby
cane,,rubygems,{'overall': 1639808},ruby
gelf,,rubygems,{'overall': 1635783},ruby
algoliasearch,,rubygems,{'overall': 1635423},ruby
