package name,version,source,downloads,language
php-xpdf/php-xpdf,,packagist,"{u'last_month': 1521, u'overall': 81623, u'last_day': 65}",php
podio/podio-php,,packagist,"{u'last_month': 5340, u'overall': 81623, u'last_day': 194}",php
sylius/sequence-bundle,,packagist,"{u'last_month': 1066, u'overall': 81605, u'last_day': 30}",php
silverstripe/taxonomy,,packagist,"{u'last_month': 2845, u'overall': 81563, u'last_day': 157}",php
php-opencloud/openstack,,packagist,"{u'last_month': 6200, u'overall': 81551, u'last_day': 306}",php
vdb/uri,,packagist,"{u'last_month': 698, u'overall': 81534, u'last_day': 48}",php
kdyby/validator,,packagist,"{u'last_month': 1917, u'overall': 81501, u'last_day': 89}",php
yetanotherape/diff-match-patch,,packagist,"{u'last_month': 3689, u'overall': 81421, u'last_day': 202}",php
silverstripe/advancedworkflow,,packagist,"{u'last_month': 537, u'overall': 81405, u'last_day': 15}",php
supervisorphp/configuration,,packagist,"{u'last_month': 4975, u'overall': 81351, u'last_day': 248}",php
portphp/csv,,packagist,"{u'last_month': 9233, u'overall': 81326, u'last_day': 442}",php
php-translation/loco-adapter,,packagist,"{u'last_month': 11871, u'overall': 81316, u'last_day': 541}",php
elliotchance/xero-api,,packagist,"{u'last_month': 70, u'overall': 81298, u'last_day': 4}",php
knplabs/dictionary-bundle,,packagist,"{u'last_month': 1759, u'overall': 81276, u'last_day': 65}",php
makinacorpus/php-lucene,,packagist,"{u'last_month': 11516, u'overall': 81161, u'last_day': 532}",php
jmikola/wildcard-event-dispatcher-bundle,,packagist,"{u'last_month': 3379, u'overall': 81148, u'last_day': 172}",php
gdmedia/ss-auto-git-ignore,,packagist,"{u'last_month': 2985, u'overall': 81134, u'last_day': 167}",php
mageplaza/magento-2-social-login,,packagist,"{u'last_month': 7495, u'overall': 81082, u'last_day': 316}",php
pk/markdownify-bundle,,packagist,"{u'last_month': 4099, u'overall': 81027, u'last_day': 122}",php
egeloen/serializer-bundle,,packagist,"{u'last_month': 4940, u'overall': 80960, u'last_day': 221}",php
sylius/taxation-bundle,,packagist,"{u'last_month': 798, u'overall': 80923, u'last_day': 37}",php
amstaffix/pagination,,packagist,"{u'last_month': 4959, u'overall': 80833, u'last_day': 281}",php
besimple/soap-server,,packagist,"{u'last_month': 1549, u'overall': 80815, u'last_day': 59}",php
ebizmarts/magento2-magemonkey,,packagist,"{u'last_month': 1533, u'overall': 80724, u'last_day': 53}",php
dmstr/yii2-db,,packagist,"{u'last_month': 2840, u'overall': 80686, u'last_day': 99}",php
phpids/phpids,,packagist,"{u'last_month': 752, u'overall': 80601, u'last_day': 31}",php
jms-serializer/serializer-bundle,,packagist,"{u'last_month': 1896, u'overall': 80455, u'last_day': 57}",php
cpcstrategy/bing-ads-sdk-php,,packagist,"{u'last_month': 639, u'overall': 80443, u'last_day': 39}",php
stevenmaguire/oauth2-dropbox,,packagist,"{u'last_month': 2908, u'overall': 80312, u'last_day': 78}",php
woohoolabs/yang,,packagist,"{u'last_month': 7102, u'overall': 80312, u'last_day': 220}",php
datashaman/elasticsearch-model,,packagist,"{u'last_month': 3977, u'overall': 80293, u'last_day': 180}",php
activelamp/swagger-ui-bundle,,packagist,"{u'last_month': 2409, u'overall': 80265, u'last_day': 66}",php
roots/bedrock,,packagist,"{u'last_month': 2615, u'overall': 80260, u'last_day': 131}",php
ipub/visual-paginator,,packagist,"{u'last_month': 2941, u'overall': 80208, u'last_day': 99}",php
mouf/utils.composite-exception,,packagist,"{u'last_month': 9368, u'overall': 80156, u'last_day': 182}",php
summerstreet/woodling,,packagist,"{u'last_month': 594, u'overall': 80091, u'last_day': 18}",php
typo3/cms-saltedpasswords,,packagist,"{u'last_month': 7884, u'overall': 80091, u'last_day': 375}",php
iakumai/sphinxsearch-bundle,,packagist,"{u'last_month': 3953, u'overall': 80073, u'last_day': 153}",php
lookyman/phpstan-symfony,,packagist,"{u'last_month': 6897, u'overall': 80049, u'last_day': 303}",php
fastglass/sendgrid,,packagist,"{u'last_month': 6247, u'overall': 80017, u'last_day': 229}",php
pear/auth_sasl,,packagist,"{u'last_month': 3264, u'overall': 79980, u'last_day': 169}",php
silverstripe/translatable,,packagist,"{u'last_month': 1540, u'overall': 79968, u'last_day': 89}",php
hisamu/php-xbase,,packagist,"{u'last_month': 4877, u'overall': 79946, u'last_day': 201}",php
florianv/swap-bundle,,packagist,"{u'last_month': 4803, u'overall': 79935, u'last_day': 165}",php
silex/api,,packagist,"{u'last_month': 2186, u'overall': 79930, u'last_day': 136}",php
socialiteproviders/slack,,packagist,"{u'last_month': 3174, u'overall': 79902, u'last_day': 123}",php
mito/yii2-sentry,,packagist,"{u'last_month': 5277, u'overall': 79887, u'last_day': 206}",php
mmoreram/php-formatter,,packagist,"{u'last_month': 668, u'overall': 79886, u'last_day': 19}",php
mouf/classname-mapper,,packagist,"{u'last_month': 9352, u'overall': 79886, u'last_day': 278}",php
corley/influxdb-sdk,,packagist,"{u'last_month': 4087, u'overall': 79872, u'last_day': 218}",php
cmutter/google-adwords-api,,packagist,"{u'last_month': 404, u'overall': 79837, u'last_day': 29}",php
thadafinser/user-agent-parser,,packagist,"{u'last_month': 4077, u'overall': 79820, u'last_day': 153}",php
pguardiario/phpuri,,packagist,"{u'last_month': 3767, u'overall': 79755, u'last_day': 104}",php
sirprize/postal-code-validator,,packagist,"{u'last_month': 4430, u'overall': 79728, u'last_day': 213}",php
jangregor/phpstan-prophecy,,packagist,"{u'last_month': 14755, u'overall': 79709, u'last_day': 767}",php
rjkip/ftp-php,,packagist,"{u'last_month': 3046, u'overall': 79622, u'last_day': 169}",php
mathiasverraes/classfunctions,,packagist,"{u'last_month': 3433, u'overall': 79596, u'last_day': 165}",php
pattern-lab/plugin-faker,,packagist,"{u'last_month': 5171, u'overall': 79581, u'last_day': 203}",php
seostats/seostats,,packagist,"{u'last_month': 2190, u'overall': 79580, u'last_day': 124}",php
neutron/silex-filesystem-provider,,packagist,"{u'last_month': 544, u'overall': 79481, u'last_day': 25}",php
doctrine/key-value-store,,packagist,"{u'last_month': 1372, u'overall': 79431, u'last_day': 53}",php
entomb/slim-json-api,,packagist,"{u'last_month': 1447, u'overall': 79423, u'last_day': 60}",php
codemix/yii2-streamlog,,packagist,"{u'last_month': 4480, u'overall': 79380, u'last_day': 167}",php
wikimedia/timestamp,,packagist,"{u'last_month': 4567, u'overall': 79373, u'last_day': 125}",php
neos/flow-log,,packagist,"{u'last_month': 9022, u'overall': 79349, u'last_day': 323}",php
wmde/hamcrest-html-matchers,,packagist,"{u'last_month': 4463, u'overall': 79345, u'last_day': 132}",php
abcaeffchen/sepa-utilities,,packagist,"{u'last_month': 4721, u'overall': 79234, u'last_day': 244}",php
rediska/rediska,,packagist,"{u'last_month': 1777, u'overall': 79180, u'last_day': 95}",php
blurgroup/quahog,,packagist,"{u'last_month': 436, u'overall': 79160, u'last_day': 8}",php
gufy/cpanel-php,,packagist,"{u'last_month': 3635, u'overall': 79106, u'last_day': 132}",php
hoa/console,,packagist,"{u'last_month': 1640, u'overall': 79027, u'last_day': 54}",php
proj4php/proj4php,,packagist,"{u'last_month': 4471, u'overall': 79017, u'last_day': 229}",php
phpwhois/idna-convert,,packagist,"{u'last_month': 436, u'overall': 79011, u'last_day': 23}",php
barbieswimcrew/zip-code-validator,,packagist,"{u'last_month': 4272, u'overall': 78964, u'last_day': 154}",php
iugu/iugu,,packagist,"{u'last_month': 2102, u'overall': 78956, u'last_day': 133}",php
kreait/gcp-metadata,,packagist,"{u'last_month': 24432, u'overall': 78933, u'last_day': 1262}",php
webmozart/expression,,packagist,"{u'last_month': 1722, u'overall': 78930, u'last_day': 51}",php
clevertech/yii-booster,,packagist,"{u'last_month': 1497, u'overall': 78904, u'last_day': 58}",php
troydavisson/phrets,,packagist,"{u'last_month': 3092, u'overall': 78835, u'last_day': 92}",php
csanquer/colibri-csv,,packagist,"{u'last_month': 906, u'overall': 78828, u'last_day': 27}",php
silverstripe/comments,,packagist,"{u'last_month': 2740, u'overall': 78825, u'last_day': 143}",php
omnipay/braintree,,packagist,"{u'last_month': 2244, u'overall': 78812, u'last_day': 94}",php
povils/phpmnd,,packagist,"{u'last_month': 9073, u'overall': 78808, u'last_day': 316}",php
greg0ire/enum,,packagist,"{u'last_month': 2860, u'overall': 78793, u'last_day': 80}",php
magefan/module-community,,packagist,"{u'last_month': 13891, u'overall': 78756, u'last_day': 698}",php
fastly/magento2,,packagist,"{u'last_month': 9412, u'overall': 78751, u'last_day': 515}",php
mmoreram/extractor,,packagist,"{u'last_month': 569, u'overall': 78748, u'last_day': 17}",php
antimattr/mongodb-migrations-bundle,,packagist,"{u'last_month': 3, u'overall': 78695, u'last_day': 0}",php
doesntmattr/mongodb-migrations,,packagist,"{u'last_month': 7753, u'overall': 78662, u'last_day': 388}",php
ollieread/multiauth,,packagist,"{u'last_month': 634, u'overall': 78641, u'last_day': 13}",php
m6web/fos-rest-extra-bundle,,packagist,"{u'last_month': 2073, u'overall': 78625, u'last_day': 148}",php
sylius/addressing-bundle,,packagist,"{u'last_month': 805, u'overall': 78615, u'last_day': 21}",php
reactivex/rxphp,,packagist,"{u'last_month': 4220, u'overall': 78604, u'last_day': 152}",php
palanik/lumen-cors,,packagist,"{u'last_month': 3101, u'overall': 78480, u'last_day': 140}",php
corneltek/class-template,,packagist,"{u'last_month': 1985, u'overall': 78385, u'last_day': 50}",php
burzum/cakephp-file-storage,,packagist,"{u'last_month': 3415, u'overall': 78378, u'last_day': 123}",php
overtrue/easy-sms,,packagist,"{u'last_month': 10791, u'overall': 78349, u'last_day': 709}",php
mongofill/mongofill,,packagist,"{u'last_month': 1641, u'overall': 78324, u'last_day': 70}",php
essence/dom,,packagist,"{u'last_month': 4334, u'overall': 78285, u'last_day': 172}",php
essence/http,,packagist,"{u'last_month': 4334, u'overall': 78270, u'last_day': 172}",php
onoi/shared-resources,,packagist,"{u'last_month': 2165, u'overall': 78262, u'last_day': 77}",php
neos/demo,,packagist,"{u'last_month': 2432, u'overall': 78230, u'last_day': 136}",php
doctrine/doctrine1,,packagist,"{u'last_month': 949, u'overall': 78149, u'last_day': 38}",php
shtumi/useful-bundle,,packagist,"{u'last_month': 343, u'overall': 78043, u'last_day': 16}",php
alt-three/emoji,,packagist,"{u'last_month': 2661, u'overall': 77991, u'last_day': 84}",php
pug-php/pug,,packagist,"{u'last_month': 3127, u'overall': 77971, u'last_day': 77}",php
wyrihaximus/ticking-promise,,packagist,"{u'last_month': 5546, u'overall': 77970, u'last_day': 230}",php
rregeer/phpunit-coverage-check,,packagist,"{u'last_month': 8178, u'overall': 77951, u'last_day': 421}",php
propel/sf-propel-o-r-m-plugin,,packagist,"{u'last_month': 1537, u'overall': 77909, u'last_day': 117}",php
evanlovely/plugin-twig-namespaces,,packagist,"{u'last_month': 5265, u'overall': 77897, u'last_day': 260}",php
symfony/polyfill-php71,,packagist,"{u'last_month': 5548, u'overall': 77890, u'last_day': 194}",php
typo3/surf,,packagist,"{u'last_month': 1472, u'overall': 77882, u'last_day': 74}",php
js-phpize/js-phpize,,packagist,"{u'last_month': 3348, u'overall': 77848, u'last_day': 79}",php
league/omnipay,,packagist,"{u'last_month': 19917, u'overall': 77811, u'last_day': 1129}",php
sylius/cart,,packagist,"{u'last_month': 1085, u'overall': 77774, u'last_day': 30}",php
bitwasp/secp256k1-php,,packagist,"{u'last_month': 4306, u'overall': 77754, u'last_day': 135}",php
fg/parkour,,packagist,"{u'last_month': 4335, u'overall': 77747, u'last_day': 167}",php
graham-campbell/testbench,,packagist,"{u'last_month': 1498, u'overall': 77599, u'last_day': 98}",php
forxer/gravatar,,packagist,"{u'last_month': 5171, u'overall': 77559, u'last_day': 208}",php
wikimedia/remex-html,,packagist,"{u'last_month': 4521, u'overall': 77540, u'last_day': 113}",php
silverstripe/subsites,,packagist,"{u'last_month': 3300, u'overall': 77529, u'last_day': 151}",php
keen-io/keen-io-bundle,,packagist,"{u'last_month': 3111, u'overall': 77526, u'last_day': 117}",php
kmd/logviewer,,packagist,"{u'last_month': 465, u'overall': 77474, u'last_day': 10}",php
clowdy/laravel-raven,,packagist,"{u'last_month': 349, u'overall': 77425, u'last_day': 8}",php
sylius/product-bundle,,packagist,"{u'last_month': 1134, u'overall': 77415, u'last_day': 46}",php
shvetsgroup/parallelrunner,,packagist,"{u'last_month': 598, u'overall': 77361, u'last_day': 29}",php
gopay/payments-sdk-php,,packagist,"{u'last_month': 4908, u'overall': 77353, u'last_day': 227}",php
react/partial,,packagist,"{u'last_month': 1102, u'overall': 77290, u'last_day': 49}",php
jcroll/foursquare-api-client,,packagist,"{u'last_month': 711, u'overall': 77288, u'last_day': 29}",php
corneltek/codegen,,packagist,"{u'last_month': 2161, u'overall': 77224, u'last_day': 55}",php
letsdrink/ouzo-goodies,,packagist,"{u'last_month': 3084, u'overall': 77155, u'last_day': 120}",php
zf1/zend-form,,packagist,"{u'last_month': 1529, u'overall': 77144, u'last_day': 67}",php
martin-georgiev/postgresql-for-doctrine,,packagist,"{u'last_month': 6852, u'overall': 77135, u'last_day': 238}",php
doctrine/coding-standard,,packagist,"{u'last_month': 10744, u'overall': 77088, u'last_day': 442}",php
alexpechkarev/google-geocoder,,packagist,"{u'last_month': 1434, u'overall': 77037, u'last_day': 42}",php
ezplatform-i18n/ezplatform-i18n-ach_ug,,packagist,"{u'last_month': 2633, u'overall': 77030, u'last_day': 69}",php
cache/simple-cache-bridge,,packagist,"{u'last_month': 8624, u'overall': 77003, u'last_day': 308}",php
ultraware/roles,,packagist,"{u'last_month': 4026, u'overall': 77000, u'last_day': 194}",php
piece/stagehand-componentfactory,,packagist,"{u'last_month': 2084, u'overall': 76994, u'last_day': 146}",php
brainmaestro/composer-git-hooks,,packagist,"{u'last_month': 10231, u'overall': 76991, u'last_day': 462}",php
omnilight/yii2-scheduling,,packagist,"{u'last_month': 4666, u'overall': 76991, u'last_day': 223}",php
potsky/laravel-localization-helpers,,packagist,"{u'last_month': 1051, u'overall': 76971, u'last_day': 39}",php
leaseweb/secure-controller-bundle,,packagist,"{u'last_month': 3242, u'overall': 76964, u'last_day': 105}",php
liquid/liquid,,packagist,"{u'last_month': 6785, u'overall': 76930, u'last_day': 279}",php
piece/stagehand-testrunner,,packagist,"{u'last_month': 2068, u'overall': 76897, u'last_day': 142}",php
lorenzo/audit-stash,,packagist,"{u'last_month': 4836, u'overall': 76823, u'last_day': 260}",php
commonledger/commonledger-sdk,,packagist,"{u'last_month': 696, u'overall': 76780, u'last_day': 8}",php
shipperhq/module-shipper,,packagist,"{u'last_month': 6002, u'overall': 76764, u'last_day': 257}",php
amphp/uri,,packagist,"{u'last_month': 9954, u'overall': 76709, u'last_day': 594}",php
evandotpro/edp-superluminal,,packagist,"{u'last_month': 846, u'overall': 76704, u'last_day': 63}",php
wizacha/aws-signature-middleware,,packagist,"{u'last_month': 6116, u'overall': 76702, u'last_day': 311}",php
linkorb/etcd-php,,packagist,"{u'last_month': 1161, u'overall': 76701, u'last_day': 50}",php
bcosca/fatfree,,packagist,"{u'last_month': 1616, u'overall': 76682, u'last_day': 75}",php
lubusin/laravel-decomposer,,packagist,"{u'last_month': 3513, u'overall': 76628, u'last_day': 147}",php
unionofrad/lithium,,packagist,"{u'last_month': 951, u'overall': 76627, u'last_day': 49}",php
data-values/value-view,,packagist,"{u'last_month': 10, u'overall': 76608, u'last_day': 0}",php
umpirsky/language-list,,packagist,"{u'last_month': 6384, u'overall': 76598, u'last_day': 252}",php
oleh-ozimok/php-centrifugo,,packagist,"{u'last_month': 6201, u'overall': 76566, u'last_day': 358}",php
zf1/zend-json,,packagist,"{u'last_month': 1074, u'overall': 76558, u'last_day': 49}",php
silverstripe/html5,,packagist,"{u'last_month': 1993, u'overall': 76532, u'last_day': 115}",php
spatie/robots-txt,,packagist,"{u'last_month': 16725, u'overall': 76471, u'last_day': 790}",php
opis/json-schema,,packagist,"{u'last_month': 14719, u'overall': 76454, u'last_day': 562}",php
owncloud/coding-standard,,packagist,"{u'last_month': 14208, u'overall': 76427, u'last_day': 746}",php
danielmewes/php-rql,,packagist,"{u'last_month': 1222, u'overall': 76404, u'last_day': 50}",php
typo3/phar-stream-wrapper,,packagist,"{u'last_month': 39325, u'overall': 76404, u'last_day': 2430}",php
mcrumm/phlack,,packagist,"{u'last_month': 3613, u'overall': 76380, u'last_day': 125}",php
yzalis/ua-parser,,packagist,"{u'last_month': 988, u'overall': 76363, u'last_day': 44}",php
rapidwebltd/rw-file-cache,,packagist,"{u'last_month': 2851, u'overall': 76357, u'last_day': 136}",php
mehrpadin/superfish,,packagist,"{u'last_month': 7327, u'overall': 76353, u'last_day': 264}",php
nunomaduro/larastan,,packagist,"{u'last_month': 27203, u'overall': 76318, u'last_day': 1269}",php
aura/html,,packagist,"{u'last_month': 2323, u'overall': 76267, u'last_day': 112}",php
devco/event-emitter,,packagist,"{u'last_month': 820, u'overall': 76262, u'last_day': 45}",php
carlosbuenosvinos/ddd,,packagist,"{u'last_month': 2592, u'overall': 76252, u'last_day': 129}",php
olssonm/l5-very-basic-auth,,packagist,"{u'last_month': 5474, u'overall': 76231, u'last_day': 356}",php
eloquent/pathogen,,packagist,"{u'last_month': 3852, u'overall': 76228, u'last_day': 278}",php
gridonic/princexml-php,,packagist,"{u'last_month': 1599, u'overall': 76214, u'last_day': 107}",php
data-values/javascript,,packagist,"{u'last_month': 9, u'overall': 76193, u'last_day': 0}",php
colinodell/json5,,packagist,"{u'last_month': 11530, u'overall': 76189, u'last_day': 445}",php
neos/flow-development-collection,,packagist,"{u'last_month': 2550, u'overall': 76176, u'last_day': 139}",php
spatie/ssl-certificate,,packagist,"{u'last_month': 10084, u'overall': 76149, u'last_day': 404}",php
piece/stagehand-alterationmonitor,,packagist,"{u'last_month': 2060, u'overall': 76114, u'last_day': 141}",php
h4kuna/ares,,packagist,"{u'last_month': 4113, u'overall': 76100, u'last_day': 175}",php
vluzrmos/slack-api,,packagist,"{u'last_month': 3665, u'overall': 76075, u'last_day': 128}",php
orchestra/memory,,packagist,"{u'last_month': 1813, u'overall': 76040, u'last_day': 140}",php
nexylan/slack,,packagist,"{u'last_month': 11415, u'overall': 76025, u'last_day': 531}",php
m6web/domain-user-bundle,,packagist,"{u'last_month': 1939, u'overall': 75975, u'last_day': 147}",php
typo3/cms-styleguide,,packagist,"{u'last_month': 3133, u'overall': 75939, u'last_day': 129}",php
kmelia/monolog-stdout-handler,,packagist,"{u'last_month': 1279, u'overall': 75906, u'last_day': 72}",php
fintech-fab/laravel-queue-rabbitmq,,packagist,"{u'last_month': 336, u'overall': 75901, u'last_day': 9}",php
tobie/ua-parser,,packagist,"{u'last_month': 26, u'overall': 75853, u'last_day': 0}",php
superbalist/php-pubsub,,packagist,"{u'last_month': 4599, u'overall': 75793, u'last_day': 173}",php
stevenmaguire/yelp-php,,packagist,"{u'last_month': 2020, u'overall': 75770, u'last_day': 103}",php
equip/data,,packagist,"{u'last_month': 2881, u'overall': 75759, u'last_day': 127}",php
zgldh/qiniu-laravel-storage,,packagist,"{u'last_month': 4420, u'overall': 75759, u'last_day': 283}",php
payjp/payjp-php,,packagist,"{u'last_month': 5750, u'overall': 75697, u'last_day': 274}",php
guzzle/plugin-mock,,packagist,"{u'last_month': 290, u'overall': 75658, u'last_day': 13}",php
joomla/compat,,packagist,"{u'last_month': 763, u'overall': 75519, u'last_day': 32}",php
sylius/product,,packagist,"{u'last_month': 1442, u'overall': 75449, u'last_day': 60}",php
mouf/utils.session.session-manager,,packagist,"{u'last_month': 8042, u'overall': 75337, u'last_day': 221}",php
nojacko/email-data-disposable,,packagist,"{u'last_month': 4360, u'overall': 75324, u'last_day': 250}",php
typo3/cms-tstemplate,,packagist,"{u'last_month': 15128, u'overall': 75297, u'last_day': 943}",php
artdarek/pusherer,,packagist,"{u'last_month': 756, u'overall': 75276, u'last_day': 16}",php
neos/swiftmailer,,packagist,"{u'last_month': 4799, u'overall': 75270, u'last_day': 209}",php
franzose/closure-table,,packagist,"{u'last_month': 3104, u'overall': 75213, u'last_day': 148}",php
crodas/languagedetector,,packagist,"{u'last_month': 2275, u'overall': 75169, u'last_day': 61}",php
otgs/unit-tests-framework,,packagist,"{u'last_month': 8846, u'overall': 75168, u'last_day': 386}",php
corneltek/cliframework,,packagist,"{u'last_month': 1867, u'overall': 75129, u'last_day': 51}",php
iatstuti/laravel-nullable-fields,,packagist,"{u'last_month': 3137, u'overall': 75059, u'last_day': 72}",php
hostnet/path-composer-plugin-lib,,packagist,"{u'last_month': 3246, u'overall': 75058, u'last_day': 123}",php
vsmoraes/laravel-pdf,,packagist,"{u'last_month': 4311, u'overall': 75055, u'last_day': 239}",php
vanilla/htmlawed,,packagist,"{u'last_month': 2875, u'overall': 75043, u'last_day': 147}",php
ganbarodigital/php-exceptions,,packagist,"{u'last_month': 3496, u'overall': 74992, u'last_day': 138}",php
dmstr/yii2-helpers,,packagist,"{u'last_month': 2788, u'overall': 74937, u'last_day': 136}",php
agencednd/module-pimgento,,packagist,"{u'last_month': 4312, u'overall': 74930, u'last_day': 193}",php
ganbarodigital/php-reflection,,packagist,"{u'last_month': 3496, u'overall': 74917, u'last_day': 138}",php
nayjest/manipulator,,packagist,"{u'last_month': 2032, u'overall': 74910, u'last_day': 107}",php
ganbarodigital/php-static-data-cache,,packagist,"{u'last_month': 3496, u'overall': 74899, u'last_day': 138}",php
ongr/filter-manager-bundle,,packagist,"{u'last_month': 2290, u'overall': 74822, u'last_day': 102}",php
mayflower/holiday,,packagist,"{u'last_month': 3575, u'overall': 74816, u'last_day': 204}",php
liip/search-bundle,,packagist,"{u'last_month': 262, u'overall': 74814, u'last_day': 6}",php
ganbarodigital/php-defensive,,packagist,"{u'last_month': 3496, u'overall': 74813, u'last_day': 138}",php
ddesrosiers/silex-annotation-provider,,packagist,"{u'last_month': 1814, u'overall': 74727, u'last_day': 77}",php
coinbase/coinbase,,packagist,"{u'last_month': 2017, u'overall': 74726, u'last_day': 88}",php
zircote/rhubarb,,packagist,"{u'last_month': 908, u'overall': 74725, u'last_day': 50}",php
isoft/mssql-bundle,,packagist,"{u'last_month': 2340, u'overall': 74709, u'last_day': 140}",php
adambrett/shell-wrapper,,packagist,"{u'last_month': 1446, u'overall': 74667, u'last_day': 41}",php
mlocati/ip-lib,,packagist,"{u'last_month': 7513, u'overall': 74620, u'last_day': 608}",php
dmstr/yii2-bootstrap,,packagist,"{u'last_month': 2471, u'overall': 74549, u'last_day': 113}",php
thujohn/rss,,packagist,"{u'last_month': 2312, u'overall': 74531, u'last_day': 123}",php
bradfeehan/guzzle-modular-service-descriptions,,packagist,"{u'last_month': 333, u'overall': 74517, u'last_day': 10}",php
camspiers/porter-stemmer,,packagist,"{u'last_month': 2979, u'overall': 74375, u'last_day': 139}",php
typo3/cms-rte-ckeditor,,packagist,"{u'last_month': 15542, u'overall': 74373, u'last_day': 938}",php
course-hero/wse-php,,packagist,"{u'last_month': 2059, u'overall': 74356, u'last_day': 102}",php
adilbaig/pagerduty,,packagist,"{u'last_month': 2133, u'overall': 74341, u'last_day': 81}",php
splitbrain/php-archive,,packagist,"{u'last_month': 4102, u'overall': 74285, u'last_day': 187}",php
thadafinser/package-info,,packagist,"{u'last_month': 4022, u'overall': 74250, u'last_day': 159}",php
drmabuse/yii-bootstrap-3-module,,packagist,"{u'last_month': 585, u'overall': 74224, u'last_day': 21}",php
rikbruil/doctrine-specification,,packagist,"{u'last_month': 1553, u'overall': 74177, u'last_day': 58}",php
sylius/taxonomy,,packagist,"{u'last_month': 1520, u'overall': 74166, u'last_day': 77}",php
rych/otp,,packagist,"{u'last_month': 2446, u'overall': 74143, u'last_day': 144}",php
hafriedlander/phockito,,packagist,"{u'last_month': 2615, u'overall': 74119, u'last_day': 100}",php
easyframework/generics,,packagist,"{u'last_month': 1696, u'overall': 74108, u'last_day': 82}",php
rukbat/bitly-bundle,,packagist,"{u'last_month': 2053, u'overall': 74078, u'last_day': 64}",php
mattketmo/uuid-2x-bridge,,packagist,"{u'last_month': 3717, u'overall': 74069, u'last_day': 222}",php
neos/kickstarter,,packagist,"{u'last_month': 4428, u'overall': 74008, u'last_day': 156}",php
slik/dompdf-bundle,,packagist,"{u'last_month': 800, u'overall': 74007, u'last_day': 38}",php
sonata-project/comment-bundle,,packagist,"{u'last_month': 714, u'overall': 73938, u'last_day': 20}",php
shipperhq/library-shipper,,packagist,"{u'last_month': 5577, u'overall': 73930, u'last_day': 231}",php
mailjet/mailjet-swiftmailer,,packagist,"{u'last_month': 6996, u'overall': 73908, u'last_day': 295}",php
dusterio/laravel-plain-sqs,,packagist,"{u'last_month': 3849, u'overall': 73887, u'last_day': 171}",php
royopa/fpdf-symfony2,,packagist,"{u'last_month': 4475, u'overall': 73864, u'last_day': 166}",php
vipsoft/unzip,,packagist,"{u'last_month': 1792, u'overall': 73859, u'last_day': 56}",php
iphp/filestore-bundle,,packagist,"{u'last_month': 1211, u'overall': 73820, u'last_day': 54}",php
sylius/taxation,,packagist,"{u'last_month': 1243, u'overall': 73743, u'last_day': 53}",php
kdyby/money,,packagist,"{u'last_month': 622, u'overall': 73718, u'last_day': 20}",php
puli/repository,,packagist,"{u'last_month': 558, u'overall': 73693, u'last_day': 23}",php
orchestra/testbench-browser-kit,,packagist,"{u'last_month': 2408, u'overall': 73630, u'last_day': 185}",php
laravelrus/sleepingowl,,packagist,"{u'last_month': 2207, u'overall': 73626, u'last_day': 95}",php
shipperhq/module-common,,packagist,"{u'last_month': 5541, u'overall': 73612, u'last_day': 230}",php
nostalgiaz/bootstrap-switch,,packagist,"{u'last_month': 3085, u'overall': 73554, u'last_day': 123}",php
limenius/liform-bundle,,packagist,"{u'last_month': 5333, u'overall': 73508, u'last_day': 265}",php
sergeytsalkov/meekrodb,,packagist,"{u'last_month': 1045, u'overall': 73503, u'last_day': 33}",php
jwage/php-apns,,packagist,"{u'last_month': 4472, u'overall': 73485, u'last_day': 237}",php
voryx/restgeneratorbundle,,packagist,"{u'last_month': 1903, u'overall': 73457, u'last_day': 108}",php
components/handlebars.js,,packagist,"{u'last_month': 1640, u'overall': 73455, u'last_day': 54}",php
chatwork/slim-json-request,,packagist,"{u'last_month': 2431, u'overall': 73442, u'last_day': 234}",php
kartik-v/yii2-sortable-input,,packagist,"{u'last_month': 3718, u'overall': 73442, u'last_day': 165}",php
pear/net_geoip,,packagist,"{u'last_month': 4579, u'overall': 73441, u'last_day': 248}",php
koala-framework/composer-extra-assets,,packagist,"{u'last_month': 1313, u'overall': 73437, u'last_day': 52}",php
sameer-shelavale/php-countries-array,,packagist,"{u'last_month': 3014, u'overall': 73437, u'last_day': 162}",php
equip/assist,,packagist,"{u'last_month': 1681, u'overall': 73412, u'last_day': 93}",php
avro/case-bundle,,packagist,"{u'last_month': 4133, u'overall': 73398, u'last_day': 120}",php
monospice/spicy-identifiers,,packagist,"{u'last_month': 4577, u'overall': 73396, u'last_day': 211}",php
typo3/cms-beuser,,packagist,"{u'last_month': 14673, u'overall': 73395, u'last_day': 718}",php
limenius/liform,,packagist,"{u'last_month': 5156, u'overall': 73392, u'last_day': 254}",php
monospice/spicy-identifier-tools,,packagist,"{u'last_month': 4571, u'overall': 73383, u'last_day': 210}",php
aoepeople/aoe_scheduler,,packagist,"{u'last_month': 2505, u'overall': 73313, u'last_day': 116}",php
airbrake/airbrake-php,,packagist,"{u'last_month': 197, u'overall': 73240, u'last_day': 2}",php
kinglozzer/metatitle,,packagist,"{u'last_month': 2063, u'overall': 73232, u'last_day': 148}",php
vardot/blazy,,packagist,"{u'last_month': 20778, u'overall': 73181, u'last_day': 1072}",php
browscap/browscap-bundle,,packagist,"{u'last_month': 1003, u'overall': 73153, u'last_day': 11}",php
