package name,version,source,downloads,language
pgmpy,,pypi,"{u'last_month': 3787, u'last_week': 1225, u'last_day': 130}",python
pgpu,,pypi,"{u'last_month': 67, u'last_week': 18, u'last_day': 0}",python
pgqueue,,pypi,"{u'last_month': 72, u'last_week': 15, u'last_day': 0}",python
pgreaper,,pypi,"{u'last_month': 46, u'last_week': 15, u'last_day': 0}",python
pg_rollingwindow,,pypi,{},python
pgs,,pypi,"{u'last_month': 61, u'last_week': 16, u'last_day': 0}",python
pgspawn,,pypi,"{u'last_month': 29, u'last_week': 8, u'last_day': 0}",python
pgsql,,pypi,"{u'last_month': 172, u'last_week': 28, u'last_day': 2}",python
pgxnclient,,pypi,"{u'last_month': 1845, u'last_week': 512, u'last_day': 134}",python
pgzero,,pypi,"{u'last_month': 3704, u'last_week': 895, u'last_day': 167}",python
ph5,,pypi,"{u'last_month': 29, u'last_week': 8, u'last_day': 0}",python
phaseshifts,,pypi,"{u'last_month': 62, u'last_week': 14, u'last_day': 0}",python
phat-tool,,pypi,"{u'last_month': 28, u'last_week': 10, u'last_day': 0}",python
PheWeb,,pypi,{},python
phoebe,,pypi,"{u'last_month': 150, u'last_week': 46, u'last_day': 7}",python
phonenumbers,,pypi,"{u'last_month': 396582, u'last_week': 97991, u'last_day': 18571}",python
phonenumberslite,,pypi,"{u'last_month': 132333, u'last_week': 31116, u'last_day': 5640}",python
Photini,,pypi,{},python
photonemitter,,pypi,"{u'last_month': 29, u'last_week': 8, u'last_day': 0}",python
photon_ptm,,pypi,{},python
photopipe,,pypi,"{u'last_month': 38, u'last_week': 16, u'last_day': 1}",python
photutils,,pypi,"{u'last_month': 4980, u'last_week': 1104, u'last_day': 212}",python
phpbridge,,pypi,"{u'last_month': 74, u'last_week': 13, u'last_day': 0}",python
phylorank,,pypi,"{u'last_month': 46, u'last_week': 18, u'last_day': 0}",python
phylotoast,,pypi,"{u'last_month': 45, u'last_week': 11, u'last_day': 0}",python
PhysicalTurtle,,pypi,{},python
picard,,pypi,"{u'last_month': 87, u'last_week': 25, u'last_day': 2}",python
picard_dev,,pypi,{},python
picireny,,pypi,"{u'last_month': 410, u'last_week': 98, u'last_day': 0}",python
pickler-magic,,pypi,"{u'last_month': 39, u'last_week': 14, u'last_day': 0}",python
pickleshare,,pypi,"{u'last_month': 2574809, u'last_week': 638773, u'last_day': 98970}",python
pico2d,,pypi,"{u'last_month': 703, u'last_week': 290, u'last_day': 36}",python
PICOS,,pypi,{},python
PICViewer,,pypi,{},python
pidan,,pypi,"{u'last_month': 255, u'last_week': 120, u'last_day': 0}",python
pIDLy,,pypi,{},python
PieCrust,,pypi,{},python
pieface,,pypi,"{u'last_month': 29, u'last_week': 8, u'last_day': 0}",python
pi-env,,pypi,"{u'last_month': 51, u'last_week': 14, u'last_day': 0}",python
piep,,pypi,"{u'last_month': 28, u'last_week': 8, u'last_day': 0}",python
pieshell,,pypi,"{u'last_month': 42, u'last_week': 15, u'last_day': 0}",python
Piff,,pypi,{},python
pigar,,pypi,"{u'last_month': 1602, u'last_week': 365, u'last_day': 84}",python
pigeon-jupyter,,pypi,"{u'last_month': 42, u'last_week': 12, u'last_day': 1}",python
Pigments,,pypi,{},python
pigwig,,pypi,"{u'last_month': 44, u'last_week': 13, u'last_day': 0}",python
pihdf,,pypi,"{u'last_month': 39, u'last_week': 11, u'last_day': 0}",python
pijnu,,pypi,"{u'last_month': 64, u'last_week': 26, u'last_day': 0}",python
PI-KA-CHU,,pypi,{},python
pikepdf,,pypi,"{u'last_month': 8000, u'last_week': 2510, u'last_day': 302}",python
pilas,,pypi,"{u'last_month': 179, u'last_week': 70, u'last_day': 3}",python
pimpay-kassa-utils,,pypi,"{u'last_month': 69, u'last_week': 27, u'last_day': 0}",python
pi-naming,,pypi,"{u'last_month': 34, u'last_week': 12, u'last_day': 0}",python
pinball,,pypi,"{u'last_month': 65, u'last_week': 21, u'last_day': 0}",python
ping3,,pypi,"{u'last_month': 531, u'last_week': 111, u'last_day': 17}",python
pinguino,,pypi,"{u'last_month': 114, u'last_week': 48, u'last_day': 0}",python
Pint,,pypi,{},python
pionic,,pypi,"{u'last_month': 41, u'last_week': 14, u'last_day': 0}",python
pip,,pypi,"{u'last_month': 62872321, u'last_week': 14588922, u'last_day': 2257976}",python
pip-accel,,pypi,"{u'last_month': 1675, u'last_week': 337, u'last_day': 43}",python
pip-conflict-checker,,pypi,"{u'last_month': 2398, u'last_week': 650, u'last_day': 121}",python
pipe2py,,pypi,"{u'last_month': 682, u'last_week': 169, u'last_day': 33}",python
piped,,pypi,"{u'last_month': 2604, u'last_week': 766, u'last_day': 218}",python
pipefitter,,pypi,"{u'last_month': 37, u'last_week': 14, u'last_day': 0}",python
pipenv,,pypi,"{u'last_month': 750080, u'last_week': 176676, u'last_day': 32079}",python
pipettor,,pypi,"{u'last_month': 60, u'last_week': 23, u'last_day': 0}",python
pip-faster,,pypi,"{u'last_month': 49, u'last_week': 14, u'last_day': 0}",python
pip_helpers,,pypi,{},python
piprun,,pypi,"{u'last_month': 32, u'last_week': 10, u'last_day': 0}",python
pip-run,,pypi,"{u'last_month': 154, u'last_week': 25, u'last_day': 0}",python
pirate-get,,pypi,"{u'last_month': 192, u'last_week': 79, u'last_day': 8}",python
piripherals,,pypi,"{u'last_month': 45, u'last_week': 19, u'last_day': 0}",python
pisnrs,,pypi,"{u'last_month': 47, u'last_week': 14, u'last_day': 0}",python
pisoc,,pypi,"{u'last_month': 26, u'last_week': 7, u'last_day': 0}",python
pistil,,pypi,"{u'last_month': 38, u'last_week': 10, u'last_day': 0}",python
piston-cli,,pypi,"{u'last_month': 82, u'last_week': 33, u'last_day': 1}",python
piston-lib,,pypi,"{u'last_month': 107, u'last_week': 37, u'last_day': 1}",python
pitest,,pypi,"{u'last_month': 77, u'last_week': 15, u'last_day': 0}",python
pixell,,pypi,"{u'last_month': 5458, u'last_week': 1569, u'last_day': 215}",python
pixelpin-auth-core,,pypi,"{u'last_month': 43, u'last_week': 22, u'last_day': 0}",python
PixelWeb,,pypi,{},python
pixiedust,,pypi,"{u'last_month': 3511, u'last_week': 748, u'last_day': 125}",python
pixiedust-optimus,,pypi,"{u'last_month': 414, u'last_week': 149, u'last_day': 27}",python
pixioptimus,,pypi,"{u'last_month': 39, u'last_week': 10, u'last_day': 0}",python
Pizza,,pypi,{},python
pkdx,,pypi,"{u'last_month': 39, u'last_week': 14, u'last_day': 0}",python
pkgme,,pypi,"{u'last_month': 35, u'last_week': 14, u'last_day': 0}",python
pkgme-devportal,,pypi,"{u'last_month': 61, u'last_week': 24, u'last_day': 0}",python
plac,,pypi,"{u'last_month': 386994, u'last_week': 99507, u'last_day': 19971}",python
placeholder,,pypi,"{u'last_month': 118, u'last_week': 61, u'last_day': 1}",python
plainbox,,pypi,"{u'last_month': 848, u'last_week': 208, u'last_day': 27}",python
plaitpy,,pypi,"{u'last_month': 53, u'last_week': 19, u'last_day': 0}",python
PLambda,,pypi,{},python
planb,,pypi,"{u'last_month': 53, u'last_week': 21, u'last_day': 1}",python
planemo,,pypi,"{u'last_month': 3830, u'last_week': 1067, u'last_day': 149}",python
planetplanet,,pypi,"{u'last_month': 35, u'last_week': 12, u'last_day': 0}",python
planner,,pypi,"{u'last_month': 37, u'last_week': 11, u'last_day': 2}",python
plasmidpredictor,,pypi,"{u'last_month': 30, u'last_week': 10, u'last_day': 0}",python
plateo,,pypi,"{u'last_month': 38, u'last_week': 14, u'last_day': 0}",python
platformer,,pypi,"{u'last_month': 37, u'last_week': 10, u'last_day': 0}",python
platinfo,,pypi,"{u'last_month': 49, u'last_week': 18, u'last_day': 1}",python
plato-draw,,pypi,"{u'last_month': 801, u'last_week': 243, u'last_day': 35}",python
platon,,pypi,"{u'last_month': 564, u'last_week': 275, u'last_day': 35}",python
platypush,,pypi,"{u'last_month': 73, u'last_week': 28, u'last_day': 0}",python
playdoh,,pypi,"{u'last_month': 39, u'last_week': 12, u'last_day': 0}",python
playerdo,,pypi,"{u'last_month': 55, u'last_week': 17, u'last_day': 0}",python
playitagainsam,,pypi,"{u'last_month': 40, u'last_week': 15, u'last_day': 1}",python
plecost,,pypi,"{u'last_month': 127, u'last_week': 41, u'last_day': 2}",python
plenario_stream_kinesis_consumer,,pypi,{},python
plenum,,pypi,"{u'last_month': 184, u'last_week': 87, u'last_day': 0}",python
plenum-3pc-batch,,pypi,"{u'last_month': 62, u'last_week': 27, u'last_day': 0}",python
plenum-dev,,pypi,"{u'last_month': 996, u'last_week': 493, u'last_day': 1}",python
plenum-new-elec,,pypi,"{u'last_month': 31, u'last_week': 12, u'last_day': 0}",python
plenum-rc,,pypi,"{u'last_month': 140, u'last_week': 65, u'last_day': 0}",python
plenum-repo-merge,,pypi,"{u'last_month': 34, u'last_week': 13, u'last_day': 0}",python
plenum-simple-election,,pypi,"{u'last_month': 33, u'last_week': 12, u'last_day': 0}",python
plib,,pypi,"{u'last_month': 147, u'last_week': 72, u'last_day': 4}",python
plib2,,pypi,"{u'last_month': 35, u'last_week': 10, u'last_day': 0}",python
plib3.stdlib,,pypi,"{u'last_month': 107, u'last_week': 42, u'last_day': 1}",python
plib.stdlib,,pypi,"{u'last_month': 88, u'last_week': 39, u'last_day': 3}",python
plico,,pypi,"{u'last_month': 746, u'last_week': 183, u'last_day': 23}",python
pliers,,pypi,"{u'last_month': 69, u'last_week': 23, u'last_day': 0}",python
plists,,pypi,"{u'last_month': 68, u'last_week': 19, u'last_day': 1}",python
plone.app.hud,,pypi,"{u'last_month': 22, u'last_week': 5, u'last_day': 0}",python
plone.app.robotframework,,pypi,"{u'last_month': 2270, u'last_week': 594, u'last_day': 65}",python
plonecli-click,,pypi,"{u'last_month': 39, u'last_week': 9, u'last_day': 0}",python
plone.contentratings,,pypi,"{u'last_month': 61, u'last_week': 22, u'last_day': 2}",python
plone.hud,,pypi,"{u'last_month': 24, u'last_week': 7, u'last_day': 0}",python
plone.memoize,,pypi,"{u'last_month': 9677, u'last_week': 3238, u'last_day': 1451}",python
plone.multilingualbehavior,,pypi,"{u'last_month': 217, u'last_week': 43, u'last_day': 2}",python
plone.recipe.deliverance,,pypi,"{u'last_month': 44, u'last_week': 13, u'last_day': 0}",python
plone.recipe.zope2instance,,pypi,"{u'last_month': 3596, u'last_week': 882, u'last_day': 189}",python
plone.server,,pypi,"{u'last_month': 66, u'last_week': 28, u'last_day': 0}",python
plonesocial.activitystream,,pypi,"{u'last_month': 56, u'last_week': 22, u'last_day': 0}",python
plonesocial.microblog,,pypi,"{u'last_month': 42, u'last_week': 17, u'last_day': 0}",python
plonesocial.network,,pypi,"{u'last_month': 40, u'last_week': 14, u'last_day': 0}",python
plonesocial.suite,,pypi,"{u'last_month': 42, u'last_week': 16, u'last_day': 0}",python
plonetheme.bootstrap,,pypi,"{u'last_month': 51, u'last_week': 16, u'last_day': 0}",python
plonetheme.coolblue,,pypi,"{u'last_month': 31, u'last_week': 8, u'last_day': 0}",python
plonetheme.drupal,,pypi,"{u'last_month': 30, u'last_week': 10, u'last_day': 0}",python
plot,,pypi,"{u'last_month': 968, u'last_week': 270, u'last_day': 64}",python
plotly,,pypi,"{u'last_month': 910426, u'last_week': 205265, u'last_day': 33300}",python
plotlyink,,pypi,"{u'last_month': 42, u'last_week': 14, u'last_day': 1}",python
plotlywrapper,,pypi,"{u'last_month': 113, u'last_week': 20, u'last_day': 1}",python
plotpot,,pypi,"{u'last_month': 36, u'last_week': 10, u'last_day': 0}",python
plover-plugins-manager,,pypi,"{u'last_month': 143, u'last_week': 28, u'last_day': 1}",python
ploy,,pypi,"{u'last_month': 144, u'last_week': 65, u'last_day': 3}",python
plucky,,pypi,"{u'last_month': 564, u'last_week': 218, u'last_day': 25}",python
pluggdapps,,pypi,"{u'last_month': 45, u'last_week': 21, u'last_day': 0}",python
plugs,,pypi,"{u'last_month': 47, u'last_week': 13, u'last_day': 0}",python
plumb,,pypi,"{u'last_month': 112, u'last_week': 34, u'last_day': 0}",python
plumbing,,pypi,"{u'last_month': 58, u'last_week': 22, u'last_day': 0}",python
plumi.content,,pypi,"{u'last_month': 100, u'last_week': 40, u'last_day': 0}",python
plumi.migration,,pypi,"{u'last_month': 35, u'last_week': 12, u'last_day': 0}",python
ply,,pypi,"{u'last_month': 1363693, u'last_week': 316894, u'last_day': 54248}",python
plydata,,pypi,"{u'last_month': 125, u'last_week': 36, u'last_day': 2}",python
plytype,,pypi,"{u'last_month': 34, u'last_week': 11, u'last_day': 0}",python
plywood,,pypi,"{u'last_month': 72, u'last_week': 32, u'last_day': 1}",python
pm4py,,pypi,"{u'last_month': 973, u'last_week': 388, u'last_day': 37}",python
pmagpy-cli,,pypi,"{u'last_month': 929, u'last_week': 506, u'last_day': 43}",python
pmail,,pypi,"{u'last_month': 36, u'last_week': 10, u'last_day': 0}",python
pman,,pypi,"{u'last_month': 183, u'last_week': 84, u'last_day': 0}",python
pmath,,pypi,"{u'last_month': 55, u'last_week': 14, u'last_day': 0}",python
pmbootstrap,,pypi,"{u'last_month': 116, u'last_week': 27, u'last_day': 0}",python
pmcyg,,pypi,"{u'last_month': 29, u'last_week': 9, u'last_day': 0}",python
pmi,,pypi,"{u'last_month': 34, u'last_week': 10, u'last_day': 1}",python
pmul,,pypi,"{u'last_month': 47, u'last_week': 18, u'last_day': 0}",python
pmxbot,,pypi,"{u'last_month': 1685, u'last_week': 512, u'last_day': 33}",python
pNbody,,pypi,{},python
pnp,,pypi,"{u'last_month': 51, u'last_week': 18, u'last_day': 0}",python
pobo,,pypi,"{u'last_month': 51, u'last_week': 23, u'last_day': 0}",python
pOCCI,,pypi,{},python
pocha,,pypi,"{u'last_month': 90, u'last_week': 36, u'last_day': 2}",python
Pocoo,,pypi,{},python
pocsuite,,pypi,"{u'last_month': 454, u'last_week': 207, u'last_day': 71}",python
podcast-dl,,pypi,"{u'last_month': 41, u'last_week': 16, u'last_day': 0}",python
podpac,,pypi,"{u'last_month': 764, u'last_week': 255, u'last_day': 31}",python
poezio,,pypi,"{u'last_month': 79, u'last_week': 24, u'last_day': 3}",python
pointbreak,,pypi,"{u'last_month': 27, u'last_week': 8, u'last_day': 0}",python
pokemontools,,pypi,"{u'last_month': 53, u'last_week': 18, u'last_day': 1}",python
poliastro,,pypi,"{u'last_month': 296, u'last_week': 74, u'last_day': 5}",python
poline,,pypi,"{u'last_month': 48, u'last_week': 18, u'last_day': 0}",python
PollEvBot,,pypi,{},python
Pollster,,pypi,{},python
pollux,,pypi,"{u'last_month': 35, u'last_week': 12, u'last_day': 0}",python
polsalt,,pypi,"{u'last_month': 29, u'last_week': 6, u'last_day': 0}",python
polymorph,,pypi,"{u'last_month': 64, u'last_week': 21, u'last_day': 0}",python
polyscience,,pypi,"{u'last_month': 31, u'last_week': 9, u'last_day': 0}",python
polysh,,pypi,"{u'last_month': 187, u'last_week': 41, u'last_day': 8}",python
pomp,,pypi,"{u'last_month': 53, u'last_week': 18, u'last_day': 0}",python
pomsets-core,,pypi,"{u'last_month': 50, u'last_week': 17, u'last_day': 0}",python
poni,,pypi,"{u'last_month': 52, u'last_week': 18, u'last_day': 0}",python
Poogle,,pypi,{},python
poppage,,pypi,"{u'last_month': 74, u'last_week': 33, u'last_day': 1}",python
poppy,,pypi,"{u'last_month': 511, u'last_week': 149, u'last_day': 31}",python
populater,,pypi,"{u'last_month': 45, u'last_week': 16, u'last_day': 0}",python
populse-mia,,pypi,"{u'last_month': 56, u'last_week': 12, u'last_day': 0}",python
por.dashboard,,pypi,"{u'last_month': 79, u'last_week': 33, u'last_day': 0}",python
porespy,,pypi,"{u'last_month': 344, u'last_week': 55, u'last_day': 15}",python
porousmedialab,,pypi,"{u'last_month': 56, u'last_week': 19, u'last_day': 0}",python
portal-gun,,pypi,"{u'last_month': 81, u'last_week': 26, u'last_day': 2}",python
portpicker,,pypi,"{u'last_month': 45679, u'last_week': 9839, u'last_day': 1509}",python
postage,,pypi,"{u'last_month': 42, u'last_week': 13, u'last_day': 0}",python
postconfirm,,pypi,"{u'last_month': 43, u'last_week': 16, u'last_day': 0}",python
postfind,,pypi,"{u'last_month': 33, u'last_week': 10, u'last_day': 0}",python
postflow,,pypi,"{u'last_month': 37, u'last_week': 14, u'last_day': 0}",python
postpy,,pypi,"{u'last_month': 71, u'last_week': 25, u'last_day': 0}",python
post_truth_checker,,pypi,{},python
povme,,pypi,"{u'last_month': 94, u'last_week': 29, u'last_day': 1}",python
PowerConsole,,pypi,{},python
powerline-status,,pypi,"{u'last_month': 10361, u'last_week': 2472, u'last_day': 409}",python
powerline-status-i3,,pypi,"{u'last_month': 111, u'last_week': 21, u'last_day': 1}",python
powershift-image,,pypi,"{u'last_month': 1709, u'last_week': 428, u'last_day': 65}",python
pox,,pypi,"{u'last_month': 116467, u'last_week': 20600, u'last_day': 4152}",python
ppci,,pypi,"{u'last_month': 121, u'last_week': 39, u'last_day': 2}",python
ppft,,pypi,"{u'last_month': 115998, u'last_week': 20489, u'last_day': 4126}",python
pphp,,pypi,"{u'last_month': 107, u'last_week': 34, u'last_day': 0}",python
pprintpp,,pypi,"{u'last_month': 26029, u'last_week': 4025, u'last_day': 601}",python
pproxy,,pypi,"{u'last_month': 3446, u'last_week': 1201, u'last_day': 185}",python
pp.server,,pypi,"{u'last_month': 186, u'last_week': 86, u'last_day': 0}",python
pptgen,,pypi,"{u'last_month': 57, u'last_week': 13, u'last_day': 0}",python
pptx-downsizer,,pypi,"{u'last_month': 43, u'last_week': 12, u'last_day': 0}",python
ppty,,pypi,"{u'last_month': 31, u'last_week': 10, u'last_day': 0}",python
praekelt_pyramid_celery,,pypi,{},python
pragma,,pypi,"{u'last_month': 41, u'last_week': 13, u'last_day': 0}",python
prala,,pypi,"{u'last_month': 35, u'last_week': 12, u'last_day': 0}",python
prapi,,pypi,"{u'last_month': 10342, u'last_week': 4831, u'last_day': 635}",python
prat-gevent,,pypi,"{u'last_month': 34, u'last_week': 12, u'last_day': 1}",python
prawframe,,pypi,"{u'last_month': 44, u'last_week': 14, u'last_day': 0}",python
predigame,,pypi,"{u'last_month': 36, u'last_week': 13, u'last_day': 1}",python
prep,,pypi,"{u'last_month': 88, u'last_week': 23, u'last_day': 1}",python
preprocess,,pypi,"{u'last_month': 422, u'last_week': 124, u'last_day': 14}",python
preprocessor,,pypi,"{u'last_month': 469, u'last_week': 106, u'last_day': 11}",python
prepy,,pypi,"{u'last_month': 30, u'last_week': 8, u'last_day': 0}",python
presettr,,pypi,"{u'last_month': 65, u'last_week': 26, u'last_day': 0}",python
presto,,pypi,"{u'last_month': 251, u'last_week': 50, u'last_day': 6}",python
pretaweb.agls,,pypi,"{u'last_month': 34, u'last_week': 11, u'last_day': 0}",python
pretix,,pypi,"{u'last_month': 362, u'last_week': 176, u'last_day': 3}",python
pretixGWW,,pypi,{},python
prettyprint,,pypi,"{u'last_month': 5429, u'last_week': 637, u'last_day': 101}",python
pretzel,,pypi,"{u'last_month': 49, u'last_week': 19, u'last_day': 0}",python
preview-generator,,pypi,"{u'last_month': 2277, u'last_week': 732, u'last_day': 132}",python
prince,,pypi,"{u'last_month': 1782, u'last_week': 480, u'last_day': 37}",python
printobject,,pypi,"{u'last_month': 58, u'last_week': 17, u'last_day': 0}",python
Prism,,pypi,{},python
prms-python,,pypi,"{u'last_month': 55, u'last_week': 13, u'last_day': 0}",python
probe-py,,pypi,"{u'last_month': 30, u'last_week': 11, u'last_day': 0}",python
procbridge,,pypi,"{u'last_month': 1046, u'last_week': 522, u'last_day': 77}",python
procgraph,,pypi,"{u'last_month': 265, u'last_week': 93, u'last_day': 1}",python
procset,,pypi,"{u'last_month': 122, u'last_week': 32, u'last_day': 3}",python
procszoo,,pypi,"{u'last_month': 8, u'last_week': 3, u'last_day': 0}",python
Products.AdvancedQuery,,pypi,{},python
Products.ATCountryWidget,,pypi,{},python
Products.ATExtensions,,pypi,{},python
Products.ATGoogleVideo,,pypi,{},python
Products.AttachmentField,,pypi,{},python
Products.AutoUserMakerPASPlugin,,pypi,{},python
Products.BastionBanking,,pypi,{},python
Products.BeakerSessionDataManager,,pypi,{},python
Products.Bitakora,,pypi,{},python
Products.CalendarX,,pypi,{},python
Products.CallProfiler,,pypi,{},python
Products.Carousel,,pypi,{},python
Products.Clouseau,,pypi,{},python
Products.CMFBibliographyAT,,pypi,{},python
Products.CMFContentPanels,,pypi,{},python
Products.CompoundField,,pypi,{},python
Products.csvreplicata,,pypi,{},python
Products.eCards,,pypi,{},python
Products.Formulator,,pypi,{},python
Products.GoPantsPockets,,pypi,{},python
Products.HSCustom,,pypi,{},python
Products.ifQuotes,,pypi,{},python
Products.ImageEditor,,pypi,{},python
Products.JYUDynaPage,,pypi,{},python
Products.LoginLockout,,pypi,{},python
Products.MasterSelectWidget,,pypi,{},python
Products.PFGExtendedMailAdapter,,pypi,{},python
Products.PloneGazette,,pypi,{},python
Products.plonehrm,,pypi,{},python
Products.PloneOntology,,pypi,{},python
Products.Quaestrio,,pypi,{},python
Products.Reflecto,,pypi,{},python
Products.SilvaDocument,,pypi,{},python
Products.SilvaMetadata,,pypi,{},python
Products.TIDStorage,,pypi,{},python
profiling,,pypi,"{u'last_month': 14737, u'last_week': 1204, u'last_day': 133}",python
programy,,pypi,"{u'last_month': 217, u'last_week': 54, u'last_day': 1}",python
progress-reporter,,pypi,"{u'last_month': 62, u'last_week': 24, u'last_day': 1}",python
project-euler-python,,pypi,"{u'last_month': 57, u'last_week': 13, u'last_day': 0}",python
projectoxford,,pypi,"{u'last_month': 48, u'last_week': 16, u'last_day': 0}",python
projenv,,pypi,"{u'last_month': 53, u'last_week': 22, u'last_day': 0}",python
proji,,pypi,"{u'last_month': 32, u'last_week': 11, u'last_day': 1}",python
proliantutils,,pypi,"{u'last_month': 1917, u'last_week': 351, u'last_day': 60}",python
prolog,,pypi,"{u'last_month': 80, u'last_week': 21, u'last_day': 0}",python
promela,,pypi,"{u'last_month': 33, u'last_week': 11, u'last_day': 0}",python
prometheus-aioredis-client,,pypi,"{u'last_month': 37, u'last_week': 12, u'last_day': 0}",python
prometheus-smart-exporter,,pypi,"{u'last_month': 40, u'last_week': 17, u'last_day': 1}",python
prompt_toolkit,,pypi,{},python
prophyle,,pypi,"{u'last_month': 182, u'last_week': 60, u'last_day': 1}",python
PropositionTable,,pypi,{},python
propyte,,pypi,"{u'last_month': 139, u'last_week': 60, u'last_day': 1}",python
prosodic,,pypi,"{u'last_month': 19582, u'last_week': 5525, u'last_day': 767}",python
protect,,pypi,"{u'last_month': 988, u'last_week': 343, u'last_day': 16}",python
proteon.ExporterImporter,,pypi,{},python
protocon,,pypi,"{u'last_month': 54, u'last_week': 20, u'last_day': 1}",python
protonfixes,,pypi,"{u'last_month': 106, u'last_week': 32, u'last_day': 0}",python
protoplasma,,pypi,"{u'last_month': 29, u'last_week': 8, u'last_day': 0}",python
protowhat,,pypi,"{u'last_month': 142, u'last_week': 33, u'last_day': 7}",python
prov2bigchaindb,,pypi,"{u'last_month': 35, u'last_week': 13, u'last_day': 0}",python
proxy-bonanza,,pypi,"{u'last_month': 34, u'last_week': 11, u'last_day': 0}",python
proxybroker,,pypi,"{u'last_month': 3500, u'last_week': 823, u'last_day': 144}",python
proxytools,,pypi,"{u'last_month': 32, u'last_week': 11, u'last_day': 0}",python
ProxyYourSpider,,pypi,{},python
prpg,,pypi,"{u'last_month': 71, u'last_week': 19, u'last_day': 0}",python
prs,,pypi,"{u'last_month': 56, u'last_week': 18, u'last_day': 1}",python
prvsn,,pypi,"{u'last_month': 2478, u'last_week': 751, u'last_day': 103}",python
ps2,,pypi,"{u'last_month': 39, u'last_week': 14, u'last_day': 0}",python
ps.bob,,pypi,"{u'last_month': 32, u'last_week': 11, u'last_day': 0}",python
psh,,pypi,"{u'last_month': 124, u'last_week': 26, u'last_day': 0}",python
PSI,,pypi,{},python
psls,,pypi,"{u'last_month': 53, u'last_week': 28, u'last_day': 1}",python
ps.releaser,,pypi,"{u'last_month': 30, u'last_week': 9, u'last_day': 0}",python
psutil,,pypi,"{u'last_month': 5382352, u'last_week': 1051286, u'last_day': 202834}",python
PsychoPy,,pypi,{},python
psycopg2,,pypi,"{u'last_month': 4452240, u'last_week': 1051906, u'last_day': 171896}",python
psycopg2-binary,,pypi,"{u'last_month': 1762964, u'last_week': 409857, u'last_day': 71865}",python
psycopg2da,,pypi,"{u'last_month': 30, u'last_week': 11, u'last_day': 0}",python
PsyLab,,pypi,{},python
psyneulink,,pypi,"{u'last_month': 88, u'last_week': 27, u'last_day': 0}",python
ptah_crowd,,pypi,{},python
pthelma,,pypi,"{u'last_month': 142, u'last_week': 65, u'last_day': 0}",python
ptool,,pypi,"{u'last_month': 42, u'last_week': 16, u'last_day': 0}",python
ptpython,,pypi,"{u'last_month': 26638, u'last_week': 5928, u'last_day': 1103}",python
ptterm,,pypi,"{u'last_month': 80, u'last_week': 25, u'last_day': 0}",python
ptTools,,pypi,{},python
ptvsd,,pypi,"{u'last_month': 67469, u'last_week': 16158, u'last_day': 2860}",python
ptyng,,pypi,"{u'last_month': 5176, u'last_week': 1723, u'last_day': 218}",python
ptyprocess,,pypi,"{u'last_month': 3512534, u'last_week': 795362, u'last_day': 124856}",python
pu,,pypi,"{u'last_month': 178, u'last_week': 76, u'last_day': 1}",python
Publ,,pypi,{},python
publicstatic,,pypi,"{u'last_month': 50, u'last_week': 19, u'last_day': 0}",python
PubliForge,,pypi,{},python
pubMunch3,,pypi,{},python
pubnub,,pypi,"{u'last_month': 48315, u'last_week': 8604, u'last_day': 1737}",python
pudb,,pypi,"{u'last_month': 57537, u'last_week': 14268, u'last_day': 2714}",python
pudgy,,pypi,"{u'last_month': 72, u'last_week': 32, u'last_day': 0}",python
puffin,,pypi,"{u'last_month': 44, u'last_week': 15, u'last_day': 0}",python
pug-dj,,pypi,"{u'last_month': 32, u'last_week': 12, u'last_day': 0}",python
pugnlp,,pypi,"{u'last_month': 216, u'last_week': 51, u'last_day': 2}",python
pug-nlp,,pypi,"{u'last_month': 114, u'last_week': 44, u'last_day': 0}",python
pull_into_place,,pypi,{},python
pulpo-forms,,pypi,"{u'last_month': 27, u'last_week': 8, u'last_day': 0}",python
PuLP-py3,,pypi,{},python
pulsar,,pypi,"{u'last_month': 583, u'last_week': 164, u'last_day': 19}",python
pulsar-agile,,pypi,"{u'last_month': 40, u'last_week': 14, u'last_day': 1}",python
pulsarpy,,pypi,"{u'last_month': 757, u'last_week': 47, u'last_day': 0}",python
pundit,,pypi,"{u'last_month': 30, u'last_week': 9, u'last_day': 0}",python
punx,,pypi,"{u'last_month': 91, u'last_week': 29, u'last_day': 0}",python
punyverse,,pypi,"{u'last_month': 552, u'last_week': 102, u'last_day': 0}",python
pup-tools,,pypi,"{u'last_month': 49, u'last_week': 17, u'last_day': 0}",python
puq,,pypi,"{u'last_month': 63, u'last_week': 28, u'last_day': 0}",python
pur,,pypi,"{u'last_month': 5019, u'last_week': 1130, u'last_day': 249}",python
PureCloudPlatformApiSdk,,pypi,{},python
PureCloudPlatformClientV2,,pypi,{},python
purehg,,pypi,"{u'last_month': 27, u'last_week': 8, u'last_day': 0}",python
purepng,,pypi,"{u'last_month': 1767, u'last_week': 411, u'last_day': 87}",python
purerpc,,pypi,"{u'last_month': 1127, u'last_week': 286, u'last_day': 36}",python
puresnmp,,pypi,"{u'last_month': 600, u'last_week': 156, u'last_day': 41}",python
pushit,,pypi,"{u'last_month': 37, u'last_week': 13, u'last_day': 0}",python
push-test,,pypi,"{u'last_month': 31, u'last_week': 9, u'last_day': 0}",python
pushy,,pypi,"{u'last_month': 513, u'last_week': 119, u'last_day': 9}",python
putil,,pypi,"{u'last_month': 110, u'last_week': 30, u'last_day': 2}",python
